search URL:,https://patents.google.com/?q=%22variant+pathogenicity%22+AND+%28%22machine+learning%22+OR+%22deep+learning%22+OR+%22artificial+intelligence%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2024540883-A,High-throughput prediction of variant effects from conformational dynamics ,インビテ・コーポレイション,"マイケル ニコルディス，ジョン, エル アラヤ，カルロス, マンダース，トビー, コラヴァン，アレクサンドル, キス，ガート",2021-10-13,2022-10-13,2024-11-06,,https://patents.google.com/patent/JP2024540883A/en,
WO-2022159153-A1,Methods for identification of essential sites in a protein structure ,The Cleveland Clinic Foundation,Dennis Lal,2021-01-25,2021-10-18,2022-07-28,,https://patents.google.com/patent/WO2022159153A1/en,
NZ-787792-A,Deep learning-based splice site classification ,Illumina Inc,"Kai How Farh, Kishore Jaganathan, Panagiotopoulou Sofia Kyriazopoulou, Jeremy Francis Mcrae",2017-10-16,2018-10-15,2022-05-27,,https://patents.google.com/patent/NZ787792A/en,
CN-115472220-A,"RSA prediction based mutation pathogenicity analysis method, system and equipment ",中国医学科学院北京协和医院,"吴南, 赵恒强, 杜华康, 赵森",2022-10-21,2022-10-21,2022-12-13,,https://patents.google.com/patent/CN115472220A/en,https://patentimages.storage.googleapis.com/92/91/35/afe199a6710cbe/HDA0003901211690000011.png
CN-115482879-A,Method and equipment for analyzing and identifying variant clinical effect based on convolutional neural network ,北京医院,"肖飞, 李畅, 李贺鑫, 邹丽辉, 汤小琨, 许思源, 张丽丽, 孙高远, 李亦菲, 张兰馨",2022-10-19,2022-10-19,2022-12-16,,https://patents.google.com/patent/CN115482879A/en,https://patentimages.storage.googleapis.com/0c/39/02/306c3799a7b972/HDA0003898600990000011.png
WO-2023129957-A1,Deep learning network for evolutionary conservation determination of nucleotide sequences ,"Illumina, Inc.","Sabrina RASHID, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129957A1/en,
US-2025125008-A1,Methods and systems for evaluation of sex biases in identifying molecular biomarkers for disease ,"Foundation Medicine, Inc.","Benjamin Kaplan, Jonathan Keith KILLIAN, Garrett M. FRAMPTON",2023-10-17,2024-10-14,2025-04-17,,https://patents.google.com/patent/US20250125008A1/en,https://patentimages.storage.googleapis.com/63/bb/cc/3931278aca5c58/US20250125008A1-20250417-D00000.png
WO-2025054196-A1,Methods and systems for identifying functional non-coding variants ,"Illumina, Inc.","Kishore Jaganathan, Yuchuan Wang, Nicole Marie ERSARO, Kai-How FARH",2023-09-06,2024-09-04,2025-03-13,,https://patents.google.com/patent/WO2025054196A1/en,
EP-4544083-A1,Assessment of relative quantitative effect of somatic point mutations at the individual tumor level for prioritization ,Hadasit Medical Research Services&Development Ltd.,"Shai ROSENBERG, Jakob LANDAU (Kobi)",2022-06-22,2023-06-22,2025-04-30,,https://patents.google.com/patent/EP4544083A1/en,
BR-112019027609-B1,"COMPUTER-IMPLEMENTED METHOD FOR PREDICTING THE PROBABILITY OF SPLICE SITES IN PRE-MRNA GENOMIC SEQUENCES, AND SYSTEM FOR PREDICTING THE PROBABILITY OF SPLICE SITES IN PRE-MRNA GENOMIC SEQUENCES ","Illumina, Inc","Kishore JAGANATHAN, Kai-How FARH, Sofia KYRIAZOPOULOU PANAGIOTOPOULOU, Jeremy Francis Mcrae",2017-10-16,2018-10-15,2025-01-07,,https://patents.google.com/patent/BR112019027609B1/en,
BR-122024019035-A2,SYSTEM FOR PREDICTING THE PROBABILITY OF SPLICE SITES ,"Illumina, Inc","Kishore JAGANATHAN, Kai-How FARH, Sofia KYRIAZOPOULOU PANAGIOTOPOULOU, Jeremy Francis Mcrae",2017-10-16,2018-10-15,2024-10-22,,https://patents.google.com/patent/BR122024019035A2/en,
WO-2024081195-A1,Machine learning pipeline for genome-wide association studies ,"Illumina Software, Inc., Illumina, Inc., Illumina Australia Pty Ltd, Illumina Netherlands BV, Illumina France Sarl, Illumina Cambridge Limited","Yair FIELD, Jacob Christopher ULIRSCH, Cinzia MALANGONE, Miguel MADRID-MENCIA, Geoffrey Nilsen, Pam Tang CHENG, Ileena MITRA, Petko Plamenov Fiziev, Sabrina RASHID, Anthonius Petrus Nicolaas DE BOER, Pierrick WAINSCHTEIN, Vlad Mihai SIMA, Francois AGUET, Kai-How FARH",2022-10-09,2023-10-09,2024-04-18,,https://patents.google.com/patent/WO2024081195A1/en,
CA-3221980-A1,Method and system for improved management of genetic diseases ,"Stephen Kingsmore, Narayanan VEERARAGHAVAN, Rady Children's Hospital Research Center, Sebastian LEFEBVRE, Alexion Pharmaceuticals, Inc.","Stephen Kingsmore, Narayanan VEERARAGHAVAN, Sebastian LEFEBVRE",2021-06-11,2022-06-10,2022-12-15,,https://patents.google.com/patent/CA3221980A1/en,
CN-118658520-A,"A method, system and device for predicting pathogenicity of amino acid variation ",苏州城市学院,"杨洋, 曾连杰, 赵志宏, 凌兴宏, 薛亮",2024-08-19,2024-08-19,2024-09-17,,https://patents.google.com/patent/CN118658520A/en,
CN-120164524-A,"A data analysis method, system and storage medium for genetic disease gene detection ",济南爱新卓尔医学检验有限公司,"刘燕, 张振红, 靳馨晨, 袁皓冰, 田绘绘, 王延祥, 李仙仙, 代璐璐",,2025-05-19,2025-06-17,,https://patents.google.com/patent/CN120164524A/en,
WO-2025085574-A1,Methods for improved predictions of polygenic phenotypes across diverse populations ,Massachusetts Institute Of Technology,"Manolis KELLIS, Yosuke Tanigawa",2023-10-16,2024-10-16,2025-04-24,,https://patents.google.com/patent/WO2025085574A1/en,
CN-116311303-A,"Gene detection report information identification method, system and equipment based on deep learning ",复旦大学附属妇产科医院,"康玉, 徐丛剑, 陈敏欣, 吴志勇, 郜意, 胥婧, 王辉, 郁培基",2023-03-15,2023-03-15,2023-06-23,,https://patents.google.com/patent/CN116311303A/en,https://patentimages.storage.googleapis.com/a7/4e/bd/f90ef76724e452/HDA0004128067140000011.png
WO-2022197829-A1,Clinical decision support systems employing reverse phenotyping ,Albert Einstein College Of Medicine,John GREALLY,2021-03-16,2022-03-16,2022-09-22,,https://patents.google.com/patent/WO2022197829A1/en,
CN-119851755-A,"Method, device, computer equipment, readable storage medium and program product for interpreting genetic variation ",苏州贝康医疗器械有限公司,"许青青, 蔡娇, 王建峰, 陈梅, 方云倩",2025-03-24,2025-03-24,2025-04-18,,https://patents.google.com/patent/CN119851755A/en,
CN-119380806-A,"GOF variation information determination method, system and device ",中南大学湘雅医院,"李津臣, 李滨, 赵贵虎",2024-10-25,2024-10-25,2025-01-28,,https://patents.google.com/patent/CN119380806A/en,
