search URL:,https://patents.google.com/?q=%22variant+interpretation%22+OR+%22variant+classification%22+OR+%22variant+scoring%22+OR+%22variant+annotation%22+OR+%22variant+pathogenicity%22+OR+%22genetic+variant+scoring%22
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9684648-B2,Disambiguating words within a text segment ,International Business Machines Corporation,"Patrick W. Fink, Kristin E. McNeil, Philip E. Parker",2012-05-31,2012-05-31,2017-06-20,2017-06-20,https://patents.google.com/patent/US9684648B2/en,https://patentimages.storage.googleapis.com/07/bb/34/ac532e2730319e/US09684648-20170620-D00000.png
CN-112795635-A,"A detection method, device and storage medium for Marfan syndrome and related genes ",南昌瑞因康生物科技有限公司,"辜清泉, 吴莉萍, 罗宏敏, 杨旭",2020-12-31,2020-12-31,2021-05-14,,https://patents.google.com/patent/CN112795635A/en,https://patentimages.storage.googleapis.com/d5/93/b1/c13584fac0caa9/HDA0002876869580000011.png
AU-2018326633-A1,TP53 as biomarker for responsiveness to immunotherapy ,Sanford Burnham Prebys Medical Discovery Institute,"Alexandra GARANCHER, Carl Ware, Robert WECHSLER-REYA",2017-08-30,2018-08-30,2020-03-26,,https://patents.google.com/patent/AU2018326633A1/en,
US-2017185720-A1,"Curated genetic database for in silico testing, licensing and payment ",Yougene Corp.,"Ryan Downs, Siddharth Murali, Roger C. Hahn",2015-12-24,2016-12-23,2017-06-29,,https://patents.google.com/patent/US20170185720A1/en,https://patentimages.storage.googleapis.com/ea/43/39/3a6ba2097ae7f3/US20170185720A1-20170629-D00000.png
JP-WO2019236478-A5,Patent JPWO2019236478A5 ,,,,,2022-06-10,,https://patents.google.com/patent/JPWO2019236478A5/en,
CN-100483442-C,Identification separation and compression of multiple forms with mutants ,国际商业机器公司,阿维亚德·佐特尼克,2001-02-06,2001-08-16,2009-04-29,2009-04-29,https://patents.google.com/patent/CN100483442C/en,https://patentimages.storage.googleapis.com/61/bc/8f/c82c54d29b0eba/C01822508E00221.png
US-2005037356-A1,Nucleic acid enrichment ,"Mats Gullberg, Ulf Landegren","Mats Gullberg, Ulf Landegren",2001-11-20,2002-11-20,2005-02-17,,https://patents.google.com/patent/US20050037356A1/en,https://patentimages.storage.googleapis.com/07/15/40/c99e07732cbc14/US20050037356A1-20050217-D00001.png
US-2005214811-A1,Processing and managing genetic information ,"Margulies David M, Majzoub Joseph A, Kohane Isaac S, Samet Joyce S","David Margulies, Joseph Majzoub, Isaac Kohane, Joyce Samet",2003-12-12,2004-12-10,2005-09-29,,https://patents.google.com/patent/US20050214811A1/en,https://patentimages.storage.googleapis.com/8e/73/b2/7a6716448a6fa8/US20050214811A1-20050929-D00001.png
US-2025166734-A1,Machine learning systems and methods for somatic mutation detection ,Personal Genome Diagnostics Inc.,"Samuel V. Angiuoli, Derrick Wood, Andrew Georgiadis, Mark Sausen, James R. White, David Riley",2017-12-18,2025-01-17,2025-05-22,,https://patents.google.com/patent/US20250166734A1/en,https://patentimages.storage.googleapis.com/58/5c/28/a7109e84939abc/US20250166734A1-20250522-D00000.png
AU-2023336046-A1,High-resolution and non-invasive fetal sequencing ,"The Broad Institute, Inc., The General Hospital Corporation","Harrison BRAND, Michael E TALKOWSKI, Christopher Whelan",2022-08-30,2023-08-30,2025-04-17,,https://patents.google.com/patent/AU2023336046A1/en,
CN-115482879-A,Method and equipment for analyzing and identifying variant clinical effect based on convolutional neural network ,北京医院,"肖飞, 李畅, 李贺鑫, 邹丽辉, 汤小琨, 许思源, 张丽丽, 孙高远, 李亦菲, 张兰馨",2022-10-19,2022-10-19,2022-12-16,,https://patents.google.com/patent/CN115482879A/en,https://patentimages.storage.googleapis.com/0c/39/02/306c3799a7b972/HDA0003898600990000011.png
CN-118475983-A,Variant recognition in the absence of target reference genome ,因美纳有限公司,"H·高, T·汉普, J·G·J·麦克马斯特-施莱伯, L·孙达拉姆, K-H·法尔",2021-12-29,2022-12-28,2024-08-09,,https://patents.google.com/patent/CN118475983A/en,
US-2025201399-A1,Methods for control of a sequencing device ,Life Technologies Corporation,"Jing Gao, Vidya KUDLINGAR, Dhirendrakumar RAI",,2024-12-04,2025-06-19,,https://patents.google.com/patent/US20250201399A1/en,https://patentimages.storage.googleapis.com/6f/7e/63/9030aa8aa96483/US20250201399A1-20250619-D00000.png
NZ-791625-A,Variant classifier based on deep neural networks ,Illumina Inc,"Kristina M Kruglyak, Aaron Wise",2018-04-12,2019-04-12,2022-08-26,,https://patents.google.com/patent/NZ791625A/en,
CN-118098359-A,Genetic disease interpretation method and device ,上海明悦医疗科技有限公司,"杨超, 鲁程成, 凡海峰",2022-11-25,2022-11-25,2024-05-28,,https://patents.google.com/patent/CN118098359A/en,
EP-3267347-A1,Electronic platform for providing methods for the interpretation of nucleic acid sequences ,Siemens Healthcare GmbH,"Antonino Cassarino, Andreas Kremer, Franz Krenn, Andreas Emanuel Posch, Erich Winkler",2016-07-07,2016-07-07,2018-01-10,,https://patents.google.com/patent/EP3267347A1/en,https://patentimages.storage.googleapis.com/98/c6/8d/26823039ee5c38/imgf0001.png
CN-118762746-A,"Automated interpretation method, device, equipment and storage medium for gene variation ","广州金域医学检验集团股份有限公司, 广州金域医学检验中心有限公司","牟文博, 汤莎, 张晶, 蔡小强",2024-06-28,2024-06-28,2024-10-11,,https://patents.google.com/patent/CN118762746A/en,
US-2024404623-A1,System and method for personalized interpretation of genetic variants ,The Royal Institution For The Advancement Of Learning/Mcgill University,"John Trakadis, Lin Qi, Sameer SARDAAR",2023-05-31,2024-05-30,2024-12-05,,https://patents.google.com/patent/US20240404623A1/en,https://patentimages.storage.googleapis.com/24/06/f0/6b3a8cb3a3cae4/US20240404623A1-20241205-D00000.png
US-12331345-B2,"Methods and compositions for diagnosing and treating, germline mismatch repair deficiencies, lynch syndrome and assessing germline risks of cancer ","Morgan And Mendel Genomics, Inc., Albert Einstein College Of Medicine","Harry Ostrer, Johnny C. Loke, Ishraq Alim",,2022-02-17,2025-06-17,2025-06-17,https://patents.google.com/patent/US12331345B2/en,https://patentimages.storage.googleapis.com/32/c7/9e/f69c91bba3c40b/US12331345-20250617-D00001.png
CN-114496072-A,"Deafness pathogenic analysis grade classification method and device, computer readable storage medium and server ","北京安琪尔基因医学科技有限公司, 中南大学湘雅医院, 中国人民解放军总医院第一医学中心","赵贵虎, 李津臣, 袁永一, 黄莎莎, 戴朴",2022-01-17,2022-01-17,2022-05-13,,https://patents.google.com/patent/CN114496072A/en,https://patentimages.storage.googleapis.com/20/8e/0a/a7868612ebbcf0/HDA0003472798140000011.png
CN-117746989-A,"Method, device and electronic device for processing variation description information ",北京贝瑞和康生物技术有限公司,"穆婷, 张秀娟, 李淑娟",2024-02-20,2024-02-20,2024-03-22,,https://patents.google.com/patent/CN117746989A/en,
CN-119400239-A,Method and system for predicting pathogenicity of splicing variants based on contrastive learning ,苏州大学,"刘聪睿, 杨洋, 严文颖",2024-12-31,2024-12-31,2025-02-07,,https://patents.google.com/patent/CN119400239A/en,
NZ-789499-A,Deep learning-based variant classifier ,"Illumina Cambridge Ltd, Illumina Inc","Anthony James Cox, Kai How Farh, Trieglaff Ole Benjamin Schulz",2018-01-15,2019-01-14,2022-07-01,,https://patents.google.com/patent/NZ789499A/en,
US-2025179586-A1,Systems and methods for detecting somatic variants derived from circulating tumor nucleic acids ,"Tempus Ai, Inc.","Kyle Ashley Beauchamp, Maysun Mazhr Hasan, Sandra C. Hui, Kaveh Karbasi, Christine Y. Lee, Anne Franklin Sonnenschein, Jason Yamada-Hanff, Wei Zhu",2023-12-04,2024-12-04,2025-06-05,,https://patents.google.com/patent/US20250179586A1/en,https://patentimages.storage.googleapis.com/3f/03/d3/180b995e1a06b4/US20250179586A1-20250605-D00000.png
CN-114724628-A,A method for polynucleotide variant identification and annotation across multiple species ,华中农业大学,"龚静, 金炜炜, 蒋政, 曹文",2022-04-24,2022-04-24,2022-07-08,,https://patents.google.com/patent/CN114724628A/en,https://patentimages.storage.googleapis.com/cb/cd/b8/293ffadde1fd6c/HDA0003612659080000011.png
WO-2023129622-A1,Covariate correction for temporal data from phenotype measurements for different drug usage patterns ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129622A1/en,
WO-2023129619-A1,Optimized burden test based on nested t-tests that maximize separation between carriers and non-carriers ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129619A1/en,
US-2022406461-A1,Systems and methods for estimating variant-induced disease penetrance and estimating probability of disease occurrence based on the same ,Vanderbilt University,Brett M. Kroncke,2021-06-21,2022-06-21,2022-12-22,,https://patents.google.com/patent/US20220406461A1/en,https://patentimages.storage.googleapis.com/6a/7e/94/1e4b5a55bd5f7d/US20220406461A1-20221222-D00000.png
WO-2024263794-A1,"Method and system for estimating impact of mutations on fitness, lifespan, and fecundity ","Illumina, Inc.","Hong Gao, Joshua Goodwin Jon McMaster-Schraiber, Jacob Christopher ULIRSCH, Kai-How FARH",2023-06-23,2024-06-20,2024-12-26,,https://patents.google.com/patent/WO2024263794A1/en,
WO-2025106583-A1,Methods and systems for discriminating between clonal hematopoiesis-derived and tumor-derived variants ,The Johns Hopkins University,"Jenna CANZONIERO, Valsamo Anagnostou, Victor Velculescu, Robert B. SCHARPF",2023-11-13,2024-11-13,2025-05-22,,https://patents.google.com/patent/WO2025106583A1/en,
CN-116246701-B,"Data analysis devices, media and equipment based on phenotypic terms and variant genes ","广州金域医学检验中心有限公司, 广州金域医学检验集团股份有限公司","牟文博, 汤莎, 张晶, 方萍",2023-02-13,2023-02-13,2024-03-22,2024-03-22,https://patents.google.com/patent/CN116246701B/en,
CN-118866087-A,"Amino acid variation annotation method, device, storage medium and electronic device ",中国科学院微生物研究所,"孙清岚, 舒畅, 范国梅, 吴林寰, 胡松年",2024-06-14,2024-06-14,2024-10-29,,https://patents.google.com/patent/CN118866087A/en,
CN-118824362-A,Method and device for variant filtering in tumor whole transcriptome sequencing ,上海信诺佰世医学检验有限公司,"罗玉洁, 李俐煦, 李金旺, 陈莉",2024-06-24,2024-06-24,2024-10-22,,https://patents.google.com/patent/CN118824362A/en,
US-2023047347-A1,Deep neural network-based variant pathogenicity prediction ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-04-15,2022-10-26,2023-02-16,,https://patents.google.com/patent/US20230047347A1/en,https://patentimages.storage.googleapis.com/c8/03/6b/a7e49c4f12488e/US20230047347A1-20230216-D00000.png
RU-2767337-C9,Methods for training deep convolutional neural networks based on deep learning ,"Иллюмина, Инк.","Хун ГАО, Кай-Хоу ФАРХ, Лаксшман СУНДАРАМ, Джереми Фрэнсис МАКРЭЙ",2017-10-16,2018-10-15,2022-09-12,2022-09-12,https://patents.google.com/patent/RU2767337C9/en,https://patentimages.storage.googleapis.com/00/cc/96/ef59277dc43f63/00000066.png
CN-118534134-A,"MIP mutant gene, protein, primer, reagent and application for detecting congenital cataract 15 type ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-05-28,2024-05-28,2024-08-23,,https://patents.google.com/patent/CN118534134A/en,
CN-118655325-A,"Primers, gene mutants, mutant proteins, reagents and applications for detecting oto-palatal-digital syndrome ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-05-29,2024-05-29,2024-09-17,,https://patents.google.com/patent/CN118655325A/en,
RU-2780442-C2,Splicing sites classification based on deep learning ,"Иллюмина, Инк.","Кишор ДЖАГАНАТАН, Кай-Хоу ФАРХ, София КИРИАЗОПУЛУ ПАНАЙОТОПУЛУ, Джереми Фрэнсис МАКРЭЙ",2017-10-16,2018-10-15,2022-09-23,2022-09-23,https://patents.google.com/patent/RU2780442C2/en,https://patentimages.storage.googleapis.com/85/df/74/c0a79b47ad13bd/00000112.png
CN-117561573-A,Automatic identification of the source of faults in nucleotide sequencing from base interpretation error patterns ,因美纳有限公司,"T·格罗斯, Z·W·谢尼",2021-09-17,2022-08-22,2024-02-13,,https://patents.google.com/patent/CN117561573A/en,
US-2023207055-A1,Identifying genes with differential selective constraint between humans and non-human primates ,"Illumina, Inc.","Hong Gao, Joshua Goodwin Jon McMaster-Schraiber, Kai-How FARH",2021-12-29,2022-12-28,2023-06-29,,https://patents.google.com/patent/US20230207055A1/en,https://patentimages.storage.googleapis.com/cf/24/aa/125721ef7eb299/US20230207055A1-20230629-D00000.png
US-2025201341-A1,Methods and Systems for Identifying Disease-Specific Genetic Variants ,William Gerard KEARNS,William Gerard KEARNS,,2024-11-12,2025-06-19,,https://patents.google.com/patent/US20250201341A1/en,https://patentimages.storage.googleapis.com/eb/b3/47/17bd9e86987b70/US20250201341A1-20250619-D00000.png
US-2025200401-A1,Artificial intelligence engine for directed hypothesis generation and ranking ,"Tempus Ai, Inc.","Martin Stumpe, Alena HARLEY",,2025-02-28,2025-06-19,,https://patents.google.com/patent/US20250200401A1/en,https://patentimages.storage.googleapis.com/68/0e/43/19a8e4b083c10d/US20250200401A1-20250619-D00000.png
US-2024221866-A1,Method of reducing artefact variants in high throughput-sequencing and uses thereof ,"Guangzhou Kingmed Transformative Medicine Institute Co., Ltd., Guangzhou Kingmed Diagnostics Group Co., Ltd., Guangzhou Kingmed Center for Clinical Laboratory","Yuhuan MENG, Guibin LI, Xiaoqiang Huang, Xijie FAN, Yafei MU, Xiaping MIAO, Jiecheng YUAN, Yating CHENG, Shihui YU, Yaoming Liang",2021-06-21,2021-06-21,2024-07-04,,https://patents.google.com/patent/US20240221866A1/en,https://patentimages.storage.googleapis.com/a9/e9/e5/afb85ddafa4cfe/US20240221866A1-20240704-D00000.png
CN-118530329-A,"Primers, gene mutants, mutant proteins, reagents and applications for detecting GNAO1 encephalopathy ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-05-29,2024-05-29,2024-08-23,,https://patents.google.com/patent/CN118530329A/en,
NL-2021473-B1,DEEP LEARNING-BASED FRAMEWORK FOR IDENTIFYING SEQUENCE PATTERNS THAT CAUSE SEQUENCE-SPECIFIC ERRORS (SSEs) ,Illumina Inc,"Kashef Haghighi Dorna, Kia Amirali, Farh Kai-How",2018-07-11,2018-08-16,2020-01-20,2020-01-20,https://patents.google.com/patent/NL2021473B1/en,
CN-118584120-A,"Primers, gene mutants, mutant proteins, reagents and applications for detecting Aarskog-Scott syndrome ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-05-30,2024-05-30,2024-09-03,,https://patents.google.com/patent/CN118584120A/en,
WO-2024138706-A1,"Variation processing method, system, device, and storage medium ",深圳华大基因股份有限公司,"强翠翠, 曾权磊, 张宇, 李红, 熊云, 袁玉英, 李宁",2022-12-30,2022-12-30,2024-07-04,,https://patents.google.com/patent/WO2024138706A1/en,https://patentimages.storage.googleapis.com/a2/b2/eb/bf2af866b32155/PCTCN2022144227-appb-300001.png
WO-2022159153-A1,Methods for identification of essential sites in a protein structure ,The Cleveland Clinic Foundation,Dennis Lal,2021-01-25,2021-10-18,2022-07-28,,https://patents.google.com/patent/WO2022159153A1/en,
CN-118530330-A,"Primers, gene mutants, mutant proteins, reagents and applications for detecting ectodermal dysplasia and immunodeficiency type 2 ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-05-30,2024-05-30,2024-08-23,,https://patents.google.com/patent/CN118530330A/en,
CN-117063239-A,Methods and related aspects for analyzing molecular responses ,夸登特健康公司,"卡蒂·朱莉娅·奎因, 艾莉西亚·杰德·马克, 埃琳娜·赫尔曼, 江婷婷, 贾斯汀·I·奥德加德, 达里娅·丘多瓦, 凯尔·力明·张, 庄涵宇, 丹尼尔·盖勒",2021-03-05,2022-03-04,2023-11-14,,https://patents.google.com/patent/CN117063239A/en,
WO-2025102060-A1,Accurate detection of origin of cell-free nucleic acids ,"Caris Mpi, Inc.","Jim ABRAHAM, Matthew James OBERLEY, Jeffrey Swensen, David Spetzler",2023-11-10,2024-11-11,2025-05-15,,https://patents.google.com/patent/WO2025102060A1/en,
WO-2025054196-A1,Methods and systems for identifying functional non-coding variants ,"Illumina, Inc.","Kishore Jaganathan, Yuchuan Wang, Nicole Marie ERSARO, Kai-How FARH",2023-09-06,2024-09-04,2025-03-13,,https://patents.google.com/patent/WO2025054196A1/en,
CN-118460550-A,"KIF4A gene mutant, mutant protein and application ",湖南家辉生物技术有限公司,"谭小军, 曾桥, 徐霞, 薛雪冰",2024-07-09,2024-07-09,2024-08-09,,https://patents.google.com/patent/CN118460550A/en,
EP-4478369-A1,Method and device for analyzing variant type of organism ,"Seegene, Inc.","Hyunho Kim, Jongha JANG",2022-02-08,2023-02-07,2024-12-18,,https://patents.google.com/patent/EP4478369A1/en,https://patentimages.storage.googleapis.com/5a/52/9e/74e4aa5da0f814/imgf0001.png
US-2025191683-A1,Methods and systems for characterizing and treating a disease ,"Foundation Medicine, Inc.","Garrett M. FRAMPTON, Benjamin Kaplan, Smruthy K. SIVAKUMAR, Ethan S. SOKOL",2023-12-11,2024-12-10,2025-06-12,,https://patents.google.com/patent/US20250191683A1/en,https://patentimages.storage.googleapis.com/55/1f/a0/80e9dd45ee5c4a/US20250191683A1-20250612-D00000.png
CN-117487907-A,"KCNH2 gene mutant, mutant protein, reagent, kit and application ",湖南家辉生物技术有限公司,"曾桥, 刘亚宁, 徐霞",2023-12-29,2023-12-29,2024-02-02,,https://patents.google.com/patent/CN117487907A/en,
CN-117511954-A,"HCFC1 gene mutant, mutant protein, reagent, kit and application ",湖南家辉生物技术有限公司,"曾桥, 刘亚宁, 徐霞",2023-12-29,2023-12-29,2024-02-06,,https://patents.google.com/patent/CN117511954A/en,
US-2023245788-A1,Data based cancer research and treatment systems and methods ,"Tempus Labs, Inc.","Shane Colley, Isaiah Simpson, Brian Reuter, Robert Tell, Hailey Lefkofsky, Hunter Lane, Kevin White, Nike Beaubier, Stephen Bush, Aly Khan, Denise Lau, Kaanan Shah, Eric Lefkofsky",2018-10-17,2023-04-11,2023-08-03,,https://patents.google.com/patent/US20230245788A1/en,https://patentimages.storage.googleapis.com/0f/5e/0f/6e5ff6e360a1a6/US20230245788A1-20230803-D00000.png
WO-2024233881-A1,Machine learning and bioinformatic methods for variant interpretation ,"Illumina, Inc.","Francois AGUET, Kai-How FARH, Ken JEAN-BAPTISTE",2023-05-10,2024-05-10,2024-11-14,,https://patents.google.com/patent/WO2024233881A1/en,
WO-2024178355-A1,Systems and methods for engineering synthetic antigens to promote tailored immune responses ,"BioNTech SE, Instadeep Ltd","Yunguan FU, Karim BEGUIR, Marcin J. SKWARK, Carla Iris CADIMA COUTO, Altepkin GÜLER, Alexander Muik, Asaf PORAN, Alexandra WALLS, Bonny Gaby LUI, Annette VOGEL, Sébastien Alexandre FELT",2023-02-24,2024-02-23,2024-08-29,,https://patents.google.com/patent/WO2024178355A1/en,
US-2024108734-A1,Methods for treating and ameliorating cancer ,The Regents Of The University Of California,"Catriona Jamieson, Wenxue MA",2021-01-22,2022-01-21,2024-04-04,,https://patents.google.com/patent/US20240108734A1/en,https://patentimages.storage.googleapis.com/8c/5f/d2/811260cb18826a/US20240108734A1-20240404-D00000.png
EP-4457829-A1,Covariate correction for temporal data from phenotype measurements for different drug usage patterns ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2024-11-06,,https://patents.google.com/patent/EP4457829A1/en,
CN-117487923-A,"Application of HABP2 gene mutant as detection target, detection reagent and/or detection kit with HABP2 gene mutant ",湖南家辉生物技术有限公司,"曾桥, 刘亚宁, 徐霞",2023-12-27,2023-12-27,2024-02-02,,https://patents.google.com/patent/CN117487923A/en,
WO-2008049155-A1,A display system ,Howard Florey Institute,"Timothy David Smith, Richard Graham Hay Cotton",2006-10-23,2007-10-23,2008-05-02,,https://patents.google.com/patent/WO2008049155A1/en,
WO-2024081195-A1,Machine learning pipeline for genome-wide association studies ,"Illumina Software, Inc., Illumina, Inc., Illumina Australia Pty Ltd, Illumina Netherlands BV, Illumina France Sarl, Illumina Cambridge Limited","Yair FIELD, Jacob Christopher ULIRSCH, Cinzia MALANGONE, Miguel MADRID-MENCIA, Geoffrey Nilsen, Pam Tang CHENG, Ileena MITRA, Petko Plamenov Fiziev, Sabrina RASHID, Anthonius Petrus Nicolaas DE BOER, Pierrick WAINSCHTEIN, Vlad Mihai SIMA, Francois AGUET, Kai-How FARH",2022-10-09,2023-10-09,2024-04-18,,https://patents.google.com/patent/WO2024081195A1/en,
WO-2023129923-A1,Species proximity-aware evolutionary conservation profiles ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Kai-How FARH",2021-12-29,2022-12-27,2023-07-06,,https://patents.google.com/patent/WO2023129923A1/en,
EP-4381507-A1,Transfer learning-based use of protein contact maps for variant pathogenicity prediction ,"Illumina, Inc.","Chen Chen, Hong Gao, Laksshman Sundaram, Kai-How FARH",2021-08-05,2022-08-04,2024-06-12,,https://patents.google.com/patent/EP4381507A1/en,
CN-118248319-A,Thyroid nodule benign and malignant auxiliary diagnosis system based on combination of genome variation and abnormal expression ,上海睿璟生物科技有限公司,"石涵, 李玉欣, 何文天, 魏宇洋, 杨峰, 洪跟东",2024-02-20,2024-02-20,2024-06-25,,https://patents.google.com/patent/CN118248319A/en,
WO-2025010357-A3,Systems and methods for predicting variant pathogenicity based on amino acid signal-to-noise ratios ,Duke University,"Andrew P. LANDSTROM, Leonie M. KURZLECHNER",2023-07-03,2024-07-03,2025-04-03,,https://patents.google.com/patent/WO2025010357A3/en,
WO-2023129957-A1,Deep learning network for evolutionary conservation determination of nucleotide sequences ,"Illumina, Inc.","Sabrina RASHID, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129957A1/en,
CN-119626346-A,A pattern recognition method and device for medical gene sequencing data ,四川省肿瘤医院,"吴海静, 成星函, 胡婷, 江沅峰, 王欢, 曹果, 刘雅琳, 潘玲, 杨佳露, 赵晓芳",2025-02-14,2025-02-14,2025-03-14,,https://patents.google.com/patent/CN119626346A/en,
DE-10303186-B4,Method for simulating an electrical circuit ,Infineon Technologies Ag,Hans-Ulrich Armbruster,2002-02-14,2003-01-27,2006-12-07,2006-12-07,https://patents.google.com/patent/DE10303186B4/en,
EP-4544083-A1,Assessment of relative quantitative effect of somatic point mutations at the individual tumor level for prioritization ,Hadasit Medical Research Services&Development Ltd.,"Shai ROSENBERG, Jakob LANDAU (Kobi)",2022-06-22,2023-06-22,2025-04-30,,https://patents.google.com/patent/EP4544083A1/en,
NZ-714530-B2,SERPINA1 iRNA COMPOSITIONS AND METHODS OF USE THEREOF ,Alnylam Pharmaceuticals Inc,"Brian Bettencourt, Klaus Charisse, Gregory Hinkle, Martin Maier, Muthiah Manoharan, Kallanthottathil G Rajeev, Alfica Sehgal",2013-05-22,2014-05-22,2022-02-01,,https://patents.google.com/patent/NZ714530B2/en,
CN-116935958-A,Variation interpretation acquisition method and device ,上海思路迪生物医学科技有限公司,"何庆仲, 马静, 胡鹏涛, 宋赫, 请求不公布姓名, 杨韩雁",2022-04-07,2022-04-07,2023-10-24,,https://patents.google.com/patent/CN116935958A/en,
NZ-714530-A,Serpina1 irna compositions and methods of use thereof ,Alnylam Pharmaceuticals Inc,"Brian Bettencourt, Kallanthottathil Rajeev, Muthiah Manoharan, Martin Maier, Klaus Charisse, Alfica Sehgal, Gregory Hinkle",2013-05-22,2014-05-22,2021-10-29,,https://patents.google.com/patent/NZ714530A/en,
WO-2023059751-A1,Predicting variant pathogenicity from evolutionary conservation using three-dimensional (3d) protein structure voxels ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-10-06,2022-10-05,2023-04-13,,https://patents.google.com/patent/WO2023059751A1/en,
CN-118899032-A,Next-generation sequencing interpretation method and automated reporting system for follicular lymphoma-related gene mutations ,珠海横琴铂华医学检验有限公司,"吴小梅, 熊小杰, 杨晓霞",2024-07-09,2024-07-09,2024-11-05,,https://patents.google.com/patent/CN118899032A/en,
JP-2025505415-A,Indel pathogenicity determination ,イルミナ インコーポレイテッド,"ジェレミー・フランシス・マクレー, ヤンシェン・ヤン, マルク・ファスナハト, カイ－ハウ・ファー",2022-01-28,2023-01-27,2025-02-26,,https://patents.google.com/patent/JP2025505415A/en,
CN-119856168-A,Method and device for determining variation evidence item and electronic equipment ,深圳华大基因股份有限公司,"曾权磊, 黄道菱, 庞超群, 刘水霞, 李红, 熊云, 袁玉英, 李宁",2023-03-06,2023-03-06,2025-04-18,,https://patents.google.com/patent/CN119856168A/en,
AU-2023379633-A1,Validation of a bioinformatic model for classifying non-tumor variants in a cell-free dna liquid biopsy assay ,"Guardant Health, Inc.","Brett Kennedy, Jennifer YEN",2022-11-17,2023-11-16,2025-05-15,,https://patents.google.com/patent/AU2023379633A1/en,
CN-117581302-A,Combinatorial learning and transfer learning using variant pathogenicity predictors for gapped and non-gapped protein samples ,因美纳有限公司,"T·汉普, H·高, K-H·法尔",2021-10-06,2022-10-05,2024-02-20,,https://patents.google.com/patent/CN117581302A/en,
CN-119851755-A,"Method, device, computer equipment, readable storage medium and program product for interpreting genetic variation ",苏州贝康医疗器械有限公司,"许青青, 蔡娇, 王建峰, 陈梅, 方云倩",2025-03-24,2025-03-24,2025-04-18,,https://patents.google.com/patent/CN119851755A/en,
NZ-788045-A,Deep convolutional neural networks for variant classification ,Illumina Inc,"Kai How Farh, Hong Gao, Jeremy Francis Mcrae, Padigepati Samskruthi Reddy, Laksshman Sundaram",2017-10-16,2018-10-15,2022-05-27,,https://patents.google.com/patent/NZ788045A/en,
CN-119256363-A,A method and device for determining evidence of loss-of-function pathogenicity ,深圳华大基因股份有限公司,"李红, 张宇, 夏梦蕾, 韦懿, 熊云, 袁玉英",2022-11-04,2022-11-04,2025-01-03,,https://patents.google.com/patent/CN119256363A/en,
WO-2024226114-A1,Compositions and methods for treating a seizure disorder in a selected subject ,"The Children's Medical Center Corporation, The General Hospital Corporation, The Brigham And Women's Hospital, Inc.","Christopher A. Walsh, Kristopher K. KAHLE, Sattar KHOSHKHOO, Alice Lee, Yilan Wang",2023-04-28,2023-12-26,2024-10-31,,https://patents.google.com/patent/WO2024226114A1/en,
RU-2022104001-A,METHODS FOR TRAINING DEEP CONVOLUTIONAL NEURAL NETWORKS BASED ON DEEP LEARNING ,"Иллюмина, Инк.","Хун ГАО, Кай-Хоу ФАРХ, Лаксшман СУНДАРАМ, Джереми Фрэнсис МАКРЭЙ",2017-10-16,2018-10-15,2022-06-07,,https://patents.google.com/patent/RU2022104001A/en,
WO-2023009863-A1,Detection of genetic variants in human leukocyte antigen genes ,"Tempus Labs, Inc.","Ramit BHARANIKUMAR, Karl BEUTNER, Jason PERERA",2021-07-29,2022-07-29,2023-02-02,,https://patents.google.com/patent/WO2023009863A1/en,
CN-118284940-A,Immunogen selection ,"生物技术欧洲股份公司, 因斯塔迪普有限责任公司","A·穆伊克, A·波兰, Y·刘, U·沙欣, K·贝古尔, M·斯克瓦克, T·皮埃罗, Y·付",2021-05-04,2022-05-04,2024-07-02,,https://patents.google.com/patent/CN118284940A/en,
AU-2023316391-A1,Nucleic acid sequence analysis and configurable report generation ,"Illumina, Inc.","Dylan BARFIELD, Jing Gao, Akshay KOTADIA, Sam Ng, Sachin Parikh, Kim PELAK, Kevin P. RHODES",2022-07-26,2023-07-25,2025-01-02,,https://patents.google.com/patent/AU2023316391A1/en,
