search URL:,https://patents.google.com/?q=%22Bayesian%22+AND+%28%22gene+panel%22+OR+%22variant+interpretation%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-7996157-B2,Genetic diagnosis using multiple sequence variant analysis ,Methexis Genomics N.V.,"Marc Zabeau, Patrick Stanssens, Yannick Gansemans",2003-02-27,2009-09-03,2011-08-09,2011-08-09,https://patents.google.com/patent/US7996157B2/en,https://patentimages.storage.googleapis.com/1c/08/32/05f66e0d4b6ef0/US07996157-20110809-D00001.png
JP-6666852-B2,Gene expression panel for prognosis of prostate cancer recurrence ,"イルミナ インコーポレイテッド, イルミナ  インコーポレイテッド, ユニヴァーシティ オブ サウザーン カリフォルニア, ユニヴァーシティ  オブ  サウザーン  カリフォルニア","マリアナ カーラ スターン, マリアナ  カーラ スターン, ヤツェク ピンスキー, ヤツェク ピンスキー, ジアン−ビン ファン, ジアン−ビン ファン",2014-01-16,2015-01-16,2020-03-18,2020-03-18,https://patents.google.com/patent/JP6666852B2/en,
US-12042333-B2,Predictive use of quantitative imaging ,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",Glen W. McLaughlin,2018-03-22,2023-09-21,2024-07-23,2024-07-23,https://patents.google.com/patent/US12042333B2/en,https://patentimages.storage.googleapis.com/81/a8/85/8bbfbac11e814a/US12042333-20240723-D00000.png
CN-113056563-B,Method and system for identifying genetic abnormalities in blood ,拉莫特特拉维夫大学有限公司,"诺姆·舒姆隆, 汤姆·拉比诺维茨",2018-09-03,2019-09-03,2025-02-18,2025-02-18,https://patents.google.com/patent/CN113056563B/en,
JP-2024516150-A,Methods for determining the rate of tumor growth ,ナテラ， インコーポレイテッド,"シャーマ，シュルティ, ジマーマン，ベルンハルト, セチ，ヒマンシュ, アレシン，アレクセイ, シェグロワ，スヴェトラーナ",2021-04-22,2022-04-19,2024-04-12,,https://patents.google.com/patent/JP2024516150A/en,https://patentimages.storage.googleapis.com/a4/c2/e2/707d7fdc45ef59/2024516150000036.png
CN-113614831-A,System and method for deriving and optimizing classifiers from multiple data sets ,英芙勒玛提克斯公司,"M·B·梅休, L·布图罗维奇, T·E·斯威尼, R·吕蒂, P·卡特里",2019-03-22,2020-03-20,2021-11-05,,https://patents.google.com/patent/CN113614831A/en,https://patentimages.storage.googleapis.com/ac/72/20/dd84d7d1f5bbb2/HDA0003273101280000011.png
US-2025061972-A1,Molecular response and progression detection from circulating cell free dna ,"Tempus Ai, Inc.","Justin David Finkle, Christine Y. Lee, Jonathan Alexander Heiss, Robert Tell, Sun Hae HONG",2020-06-19,2024-11-05,2025-02-20,,https://patents.google.com/patent/US20250061972A1/en,https://patentimages.storage.googleapis.com/f8/1f/63/792917e01b5bda/US20250061972A1-20250220-D00000.png
EP-4381099-A1,Methods for detecting neoplasm in pregnant women ,"Natera, Inc.","Georgina GOLDRING, Wendy DINONNO, Wenbo XU, Samantha Leonard, Jeffrey MELTZER",2021-08-02,2022-07-29,2024-06-12,,https://patents.google.com/patent/EP4381099A1/en,
US-2011033862-A1,Methods for cell genotyping ,"Gene Security Network, Inc.","Matthew Rabinowitz, David S. Johnson, Johan Baner, Zachary Demko, Cengiz Cinnioglu",2008-02-19,2009-02-19,2011-02-10,,https://patents.google.com/patent/US20110033862A1/en,https://patentimages.storage.googleapis.com/78/8c/a0/c7c09b7e7b26c1/US20110033862A1-20110210-D00000.png
US-2023220492-A1,Methods and systems for detecting colorectal cancer via nucleic acid methylation analysis ,"Freenome Holdings, Inc.","John St. John, Steven KOTHEN-HILL, Rui Yang, Adam Drake",2020-03-31,2023-02-01,2023-07-13,,https://patents.google.com/patent/US20230220492A1/en,https://patentimages.storage.googleapis.com/55/c2/e4/f9ee957055fef5/US20230220492A1-20230713-D00000.png
WO-2019209888-A1,Systems and methods for complex biomolecule sampling and biomarker discovery ,"Seer, Inc.","Philip Ma, Theo PLATT, Omid Farokhzad, Gregory Charles TROIANO",2018-04-23,2019-04-23,2019-10-31,,https://patents.google.com/patent/WO2019209888A1/en,
US-2025101526-A1,Generating Cancer Detection Panels According to a Performance Metric ,"Grail, Llc","Jing Xiang, Anton VALOUEV",2020-04-21,2024-06-28,2025-03-27,,https://patents.google.com/patent/US20250101526A1/en,https://patentimages.storage.googleapis.com/bb/34/de/cfa9d78976eefa/US20250101526A1-20250327-D00000.png
WO-2024138956-A1,"Minimal residual disease detection method and apparatus, device, and storage medium ","臻和(北京)生物科技有限公司, 臻和精准医学检验实验室无锡有限公司","刘异倩, 张亚晰, 马领然, 范锐, 于佳宁, 苏振成, 陈维之, 黄宇, 杜波",2022-12-30,2023-04-17,2024-07-04,,https://patents.google.com/patent/WO2024138956A1/en,
US-2015038376-A1,Thyroid cancer biomarker ,Qiagen Sciences Llc,"Song Tian, Xiao Zeng, John DiCarlo, Jiaye Yu, Thomas J. Fahey, Vikram Devgan, George J. Quellhorst, Raymond K. Blanchard",2012-03-15,2013-03-15,2015-02-05,,https://patents.google.com/patent/US20150038376A1/en,https://patentimages.storage.googleapis.com/ce/ce/66/6f3d2ee7b45c41/US20150038376A1-20150205-D00001.png
US-2014024547-A1,"Gene Expression Profiling For Identification, Monitoring And Treatment Of Colorectal Cancer ",Genenews Corporation,"Danute M. Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann",2006-11-13,2013-05-28,2014-01-23,,https://patents.google.com/patent/US20140024547A1/en,https://patentimages.storage.googleapis.com/22/39/42/bf22526527a0f7/US20140024547A1-20140123-D00001.png
JP-2020524350-A5,Patent JP2020524350A5 ,,,,2018-06-19,2021-08-05,,https://patents.google.com/patent/JP2020524350A5/en,
US-11667970-B2,Spatial molecular analysis of tissue ,"The Board Of Trustees Of The University Of Illinois, Mayo Foundation For Medical Education And Research","Rashid Bashir, Anurup GANGULI, Farhad Kosari",2016-10-06,2020-07-27,2023-06-06,2023-06-06,https://patents.google.com/patent/US11667970B2/en,https://patentimages.storage.googleapis.com/36/16/bd/b95141b184726b/US11667970-20230606-D00001.png
CN-104603291-B,Molecule malignant tumour in Melanocytic Lesions ,"Htg分子诊断有限公司, 约翰韦恩癌症研究所","王慧, C·罗伯茨, K·马杜拉, 陆振强, J·布朗, T·瓦西塞克, B·J·科恩斯, B·塞利格曼, D·S·B·胡恩",2012-06-22,2013-06-24,2018-04-06,2018-04-06,https://patents.google.com/patent/CN104603291B/en,
US-10619210-B2,Predicting response to epigenetic drug therapy ,The Johns Hopkins University,"Nita Ahuja, Stephen B. Baylin, Katherine Chiappinelli, Angela Anne Guzzetta, Huili Li, Cynthia Zahnow",2014-02-07,2015-02-09,2020-04-14,2020-04-14,https://patents.google.com/patent/US10619210B2/en,https://patentimages.storage.googleapis.com/91/0f/ad/e2db7460e56f10/US10619210-20200414-D00001.png
US-2020395097-A1,Pan-cancer model to predict the pd-l1 status of a cancer cell sample using rna expression data and other patient data ,"Tempus Labs, Inc.","Alan Chang, Denise Lau, Aly Azeem Khan",2019-05-30,2020-05-29,2020-12-17,,https://patents.google.com/patent/US20200395097A1/en,https://patentimages.storage.googleapis.com/7d/0f/fe/e6f377c701a95f/US20200395097A1-20201217-D00000.png
EP-1869605-B1,Genetic diagnosis using multiple sequence variant analysis ,Methexis Genomics N.V.,"Marc Zabeau, Patrick Stanssens, Yannick Gansemans",2005-03-09,2006-03-09,2017-07-19,2017-07-19,https://patents.google.com/patent/EP1869605B1/en,https://patentimages.storage.googleapis.com/45/30/9e/f5dbe722473632/imgf0001.png
US-2017061070-A1,Method and process for whole genome sequencing for genetic disease diagnosis ,The Children's Mercy Hospital,"Stephen Kingsmore, Laurel K. Willig, Neil Miller",2014-02-13,2015-02-13,2017-03-02,,https://patents.google.com/patent/US20170061070A1/en,https://patentimages.storage.googleapis.com/0e/0a/f1/ab69905ca8bdf2/US20170061070A1-20170302-D00001.png
US-2016281166-A1,Methods and systems for screening diseases in subjects ,"Parabase Genomics, Inc.","Arindam Bhattacharjee, Tanya Sokolsky, Edwin NAYLOR, Richard B. PARAD, Evan Mauceli",2015-03-23,2016-03-23,2016-09-29,,https://patents.google.com/patent/US20160281166A1/en,https://patentimages.storage.googleapis.com/aa/c9/f3/10d3e6aced5254/US20160281166A1-20160929-D00001.png
US-2024006080-A1,Techniques for generating predictive outcomes relating to oncological lines of therapy using artificial intelligence ,Hoffmann-La Roche Inc.,"Silvia Elena MOLERO LEON, Turap TASOGLU",2020-12-07,2021-10-06,2024-01-04,,https://patents.google.com/patent/US20240006080A1/en,https://patentimages.storage.googleapis.com/af/eb/56/03c70974794187/US20240006080A1-20240104-D00000.png
US-2022215900-A1,Systems and methods for joint low-coverage whole genome sequencing and whole exome sequencing inference of copy number variation for clinical diagnostics ,"Tempus Labs, Inc.",Francisco M. De La Vega,2021-01-07,2022-01-07,2022-07-07,,https://patents.google.com/patent/US20220215900A1/en,https://patentimages.storage.googleapis.com/18/ad/5a/45ce4a992e7aa1/US20220215900A1-20220707-D00000.png
US-8603742-B2,Methods for the diagnosis of fetal disease ,University of Pittsburgh—of the Commonwealth System of Higher Education,"David G. Peters, Tianjiao Chu",2010-07-06,2011-07-06,2013-12-10,2013-12-10,https://patents.google.com/patent/US8603742B2/en,https://patentimages.storage.googleapis.com/3a/cf/3d/cd9ce739893561/US08603742-20131210-D00001.png
US-2013065228-A1,Genome-scale analysis of aberrant dna methylation in colorectal cancer ,University Of Southern California,"Toshinori Hinoue, Hui Shen, Daniel J. Weisenberger, Peter W. Laird",2011-06-01,2012-06-01,2013-03-14,,https://patents.google.com/patent/US20130065228A1/en,https://patentimages.storage.googleapis.com/ce/5e/27/8925a396b12c3b/US20130065228A1-20130314-D00001.png
JP-2020031642-A,Method for using gene expression to determine prognosis of prostate cancer ,"ジェノミック ヘルス， インコーポレイテッド, Genomic Health Inc, ジェノミック  ヘルス，  インコーポレイテッド","シャク，スティーブン, Steven Shak, エル． ベイナー，フレデリック, L Baehner Frederick, エル． ベイナー，フレデリック, マダラ，タラ, Maddala Tara, リー，マーク, Lee Mark, ペラム，ロバート，ジェイ．, J Pelham Robert, コーエンス，ウエイン, Wayne Cowens, チェルババス，ダイアナ, Cherbavaz Diana, シー． キファー，マイケル, C Kiefer Michael, シー． キファー，マイケル, クレーガー，マイケル, Crager Michael, ゴダード，オードリー, Audrey Goddard, ベイカー，ジョフリ，ビー．, B Baker Joffre",2010-07-27,2019-10-11,2020-03-05,,https://patents.google.com/patent/JP2020031642A/en,https://patentimages.storage.googleapis.com/47/8f/04/a67a984007b93f/2020031642-117.png
US-2012066163-A1,Time to event data analysis method and system ,Nottingham Trent University,"Graham Balls, Lee Lancashire, Christophe Lematre",2010-09-13,2011-09-13,2012-03-15,,https://patents.google.com/patent/US20120066163A1/en,https://patentimages.storage.googleapis.com/96/05/56/cc1f540ee90d20/US20120066163A1-20120315-D00000.png
US-2017051355-A1,Highly multiplex pcr methods and compositions ,"Natera, Inc.","Bernhard Zimmermann, Matthew M. Hill, Philippe Gilbert Lacroute, Michael Dodd",2010-05-18,2015-10-07,2017-02-23,,https://patents.google.com/patent/US20170051355A1/en,https://patentimages.storage.googleapis.com/64/fa/34/ab84735f6da2aa/US20170051355A1-20170223-D00001.png
US-2016371431-A1,Methods of predicting pathogenicity of genetic sequence variants ,"Counsyl, Inc.","Imran Saeedul HAQUE, Eric Andrew EVANS, Sharad Mandyam VIKRAM, Matthew David RASMUSSEN",2015-06-22,2016-06-22,2016-12-22,,https://patents.google.com/patent/US20160371431A1/en,https://patentimages.storage.googleapis.com/74/ee/cc/f9aa4a5bf5211e/US20160371431A1-20161222-D00000.png
US-2017044610-A1,Compositions and methods for genetic analysis of embryos ,"Reproductive Genetics and Technology Solutions,LLC",Mark T. Johnson,2013-01-23,2016-06-09,2017-02-16,,https://patents.google.com/patent/US20170044610A1/en,https://patentimages.storage.googleapis.com/c0/58/e0/b30981ce4bb701/US20170044610A1-20170216-D00001.png
EP-2788752-B1,Method of therapy selection for patients with lung cancer ,"Pierian Holdings, Inc.","Anne KULLER, Tani Ann T. LEE, Saswati HAZRAR, Richard Kirkland, Xinjun Liu, Phillip Kim",2011-12-05,2012-12-05,2018-10-03,2018-10-03,https://patents.google.com/patent/EP2788752B1/en,https://patentimages.storage.googleapis.com/69/09/44/20db2147c34feb/imgf0001.png
US-2007027636-A1,"System and method for using genetic, phentoypic and clinical data to make predictions for clinical or lifestyle decisions ",Matthew Rabinowitz,Matthew Rabinowitz,2005-07-29,2006-07-31,2007-02-01,,https://patents.google.com/patent/US20070027636A1/en,https://patentimages.storage.googleapis.com/df/2e/0b/7b1e1cfde66951/US20070027636A1-20070201-D00001.png
US-2023279465-A1,Methods of anchoring fragmented nucleic acid targets in a polymer matrix for imaging ,"Vizgen, Inc.","Jiang HE, Lizhi He, Arpan Ghosh",2022-02-17,2023-02-17,2023-09-07,,https://patents.google.com/patent/US20230279465A1/en,https://patentimages.storage.googleapis.com/7d/e7/b2/fe0b17d1da7046/US20230279465A1-20230907-D00000.png
US-2010184034-A1,"Gene Expression Profiling for Identification, Monitoring and Treatment of Lung Cancer ","SOURCE PRECISION MEDICINE, INC d/b/a SOURCE MDX","Danute M. Bankaitis-Davis, Kathleen Storm, Karl Wassmann, Lisa Siconolfi",2006-11-13,2007-11-06,2010-07-22,,https://patents.google.com/patent/US20100184034A1/en,https://patentimages.storage.googleapis.com/02/60/70/0b32502eb75a95/US20100184034A1-20100722-D00001.png
US-2007111247-A1,Systems and methods for the biometric analysis of index founder populations ,"Stephens Joel C, Flicek Joseph R","Joel Stephens, Joseph Flicek",2005-11-17,2006-11-17,2007-05-17,,https://patents.google.com/patent/US20070111247A1/en,https://patentimages.storage.googleapis.com/af/9e/6f/72829a0f7b2fd7/US20070111247A1-20070517-D00001.png
US-9524373-B2,Genome-phenome analyzer and methods of using same ,"Simulconsult, Inc.",Michael M. Segal,2012-03-01,2013-02-28,2016-12-20,2016-12-20,https://patents.google.com/patent/US9524373B2/en,https://patentimages.storage.googleapis.com/7f/72/54/f76ddddcda0892/US09524373-20161220-D00001.png
US-2012009581-A1,Gene Expression Profiling for Predicting the Survivability of Prostate Cancer Subjects ,"Bankaitis-Davis Danute M, Lisa Siconolfi, Kathleen Storm, Karl Wassmann","Danute M. Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann",2008-07-08,2009-07-08,2012-01-12,,https://patents.google.com/patent/US20120009581A1/en,https://patentimages.storage.googleapis.com/a6/0b/e8/7ae6dc9ad6ab3a/US20120009581A1-20120112-D00001.png
US-9624471-B2,Methods for maturing cardiomyocytes and uses thereof ,University Of Washington Through Its Center For Commercialization,"Hannele Ruohola-Baker, Kavitha KUPPUSAMY, Henrik Sperber",2013-06-12,2014-06-12,2017-04-18,2017-04-18,https://patents.google.com/patent/US9624471B2/en,https://patentimages.storage.googleapis.com/d3/c7/b2/6a7c802b0e7ed4/US09624471-20170418-D00001.png
US-2022359084-A1,Methods of Treatments Based Upon Molecular Characterization of Breast Cancer ,The Board Of Trustees Of The Leland Stanford Junior University,"Christina Curtis, Jose A. Seoane Fernandez",2019-09-16,2020-09-16,2022-11-10,,https://patents.google.com/patent/US20220359084A1/en,https://patentimages.storage.googleapis.com/a6/9e/5d/cc95b3e7446ad6/US20220359084A1-20221110-D00000.png
US-2016222459-A1,Molecular diagnostic test for lung cancer ,Almac Diagnostics Limited,"Karen KEATING, Laura HILL, Steve Deharo, Eamonn O'BRIEN, Tim Davison, Paul Harkin, Richard Kennedy, Jude O'Donnell",2013-09-09,2014-09-09,2016-08-04,,https://patents.google.com/patent/US20160222459A1/en,https://patentimages.storage.googleapis.com/ac/d1/df/7242cf512cd38f/US20160222459A1-20160804-D00001.png
US-2010216137-A1,"Gene Expression Profiling for Identification, Monitoring and Treatment of Ovarian Cancer ","SOURCE PRECISION MEDICINE, INC d/b/a SOURCE MDX","Danute Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann",2007-04-05,2007-11-06,2010-08-26,,https://patents.google.com/patent/US20100216137A1/en,https://patentimages.storage.googleapis.com/c7/71/0d/0ae1c23273d251/US20100216137A1-20100826-D00000.png
US-2020097835-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Ancestry.Com Dna, Llc","Ari Julian SILVER, Velina Kozareva, Maxwell J. SILVER, Nigel DELANEY, Lee M. SILVER",2014-06-17,2019-09-23,2020-03-26,,https://patents.google.com/patent/US20200097835A1/en,https://patentimages.storage.googleapis.com/01/ba/2c/f1e5b5f4ab61f5/US20200097835A1-20200326-D00000.png
US-2019085407-A1,Methods and compositions for diagnosis of glioblastoma or a subtype thereof ,"The Wistar Institute Of Anatomy And Biology, The Trustees Of The University Of Pennsylvania","Ramana V. Davuluri, Sharmistha Pal, Yingtao Bi, Louise C. Showe, Donald M. O'Rourke, Luke Macyszyn",2013-04-05,2018-10-17,2019-03-21,,https://patents.google.com/patent/US20190085407A1/en,https://patentimages.storage.googleapis.com/a3/16/ed/9c7a343e1d9fdd/US20190085407A1-20190321-D00001.png
US-2021407623-A1,Determining tumor fraction for a sample based on methyl binding domain calibration data ,"Guardant Health, Inc.","Oscar Westesson, Yupeng He, William J. Greenleaf, Ariel JAIMOVICH, AmirAli Talasaz",2020-03-31,2021-03-31,2021-12-30,,https://patents.google.com/patent/US20210407623A1/en,https://patentimages.storage.googleapis.com/82/d9/55/0ae63270db4e9e/US20210407623A1-20211230-D00000.png
US-2010248225-A1,"Gene expression profiling for identification, monitoring and treatment of melanoma ","Bankaitis-Davis Danute M, Lisa Siconolfi, Kathleen Storm, Karl Wassmann, Mayumi Fujita, William Robinson, David Norris","Danute M. Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann, Mayumi Fujita, William Robinson, David Norris",2006-11-06,2007-11-06,2010-09-30,,https://patents.google.com/patent/US20100248225A1/en,https://patentimages.storage.googleapis.com/6c/de/fb/5fe7affe8c43b2/US20100248225A1-20100930-D00001.png
US-10443103-B2,Chemotherapy regimen selection ,"Innomedicine, LLC","Jinfeng Zhang, Kaixian YU, Amy Qingxiang SANG",2015-09-16,2016-08-26,2019-10-15,2019-10-15,https://patents.google.com/patent/US10443103B2/en,https://patentimages.storage.googleapis.com/1d/34/b9/708c8927797073/US10443103-20191015-D00001.png
US-11384382-B2,Methods of attaching adapters to sample nucleic acids ,"Guardant Health, Inc.","Andrew Kennedy, Stefanie Ann Ward MORTIMER",2016-04-14,2018-04-13,2022-07-12,2022-07-12,https://patents.google.com/patent/US11384382B2/en,https://patentimages.storage.googleapis.com/6f/1e/c0/ff6d85f38c8616/US11384382-20220712-D00001.png
US-2019325988-A1,Method and system for rapid genetic analysis ,Rady Children's Hospital Research Center,"Stephen Kingsmore, Narayanan Veeraraghavan, Michelle Marie Clark",2018-04-18,2019-04-18,2019-10-24,,https://patents.google.com/patent/US20190325988A1/en,https://patentimages.storage.googleapis.com/a5/62/ae/330f2ce729a085/US20190325988A1-20191024-D00001.png
CN-103547682-B,The gene label of hepatocarcinoma ,新加坡科技研究局,"周淑萍, 阿莱桑德拉·纳丁, 让-皮埃尔·阿巴斯塔多, 陈金妙, 杨鹤",2011-01-14,2012-01-13,2016-09-14,2016-09-14,https://patents.google.com/patent/CN103547682B/en,
US-2023050513-A1,Screening system and method for acquiring and processing genomic information for generating gene variant interpretations ,Congenica Ltd.,"Sandro MORGANELLA, Yacine Dahman, Laura Ponting, Emily Mackay",2020-01-16,2021-01-15,2023-02-16,,https://patents.google.com/patent/US20230050513A1/en,https://patentimages.storage.googleapis.com/c7/f8/89/65bea83b93e59f/US20230050513A1-20230216-D00000.png
US-2010209915-A1,"Gene Expression Profiling for Identification, Monitoring, and Treatment of Ocular Disease ","Bankaitis-Davis Danute M, Lisa Siconolfi, Kathleen Storm, Karl Wassmann","Danute M. Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann",2006-12-19,2007-12-18,2010-08-19,,https://patents.google.com/patent/US20100209915A1/en,https://patentimages.storage.googleapis.com/97/48/9e/23d0aa913264ad/US20100209915A1-20100819-D00001.png
JP-2020522690-A,Method and system for identifying or monitoring lung disease ,"ベラサイト インコーポレイテッド, ベラサイト  インコーポレイテッド","シー． ケネディ，ジュリア, シー． ケネディ，ジュリア, エイチ． アンダーソン，ボニー, エイチ． アンダーソン，ボニー",2017-06-02,2018-06-01,2020-07-30,,https://patents.google.com/patent/JP2020522690A/en,
CA-3100250-A1,Inferring selection in white blood cell matched cell-free dna variants and/or in rna variants ,"Grail, Inc., Oliver Claude VENN, Earl Hubbell, Sdg Ops, Llc, Grail, Llc","Oliver Claude VENN, Earl Hubbell",2018-05-18,2019-05-20,2019-11-21,,https://patents.google.com/patent/CA3100250A1/en,
WO-2018121468-A1,"Method, device and kit for detecting fetal genetic mutation ",安诺优达基因科技(北京)有限公司,"杜洋, 彭胜斌, 惠峰, 张晗, 玄兆伶, 李大为, 梁峻彬, 陈重建",2016-12-29,2017-12-25,2018-07-05,,https://patents.google.com/patent/WO2018121468A1/en,https://patentimages.storage.googleapis.com/ea/8f/63/694d03652b9a29/PCTCN2017118213-appb-300001.png
US-2020319205-A1,Gene classifiers for use in monitoring uv damage ,"Dermtech, Inc.","John Daniel Dobak, III, Burkhard Jansen, Zuxu Yao, James Rock",2019-04-05,2020-04-02,2020-10-08,,https://patents.google.com/patent/US20200319205A1/en,https://patentimages.storage.googleapis.com/cd/b7/c8/be16a12e28194f/US20200319205A1-20201008-D00000.png
WO-2022123067-A2,Method and apparatus for classification and/or prioritization of genetic variants ,Nostos Genomics Gmbh,"David Alberto NEVILLE, Rocio ACUNA-HIDALGO",2020-12-10,2021-12-10,2022-06-16,,https://patents.google.com/patent/WO2022123067A2/en,
JP-2025502843-A,Methods for cancer detection and monitoring ,ナテラ， インコーポレイテッド,"カラシニコワ エカチェリーナ, ウー シン－タ, メフタ サメイ, サラリ ラヘレー, ツィマーマン ベルンハルト, ビリングス ポール, アレシン アレクセイ",2022-01-04,2023-01-04,2025-01-28,,https://patents.google.com/patent/JP2025502843A/en,
WO-2023087277-A1,"Sequence variation analysis method and system, and storage medium ",深圳华大基因股份有限公司,"熊云, 刘水霞, 曾权磊, 张宇, 韦懿, 李红, 方婷, 柴相花, 王梦杰, 袁玉英, 李宁",2021-11-19,2021-11-19,2023-05-25,,https://patents.google.com/patent/WO2023087277A1/en,https://patentimages.storage.googleapis.com/ef/55/fa/d621c5fa938dfb/PCTCN2021131904-appb-300001.png
CN-115701286-A,Systems and methods for detecting risk of alzheimer's disease using non-circulating mRNA profiling ,分子听诊器公司,"迈克尔·内伦伯格, 阿凯茨·伊巴拉, 庄嘉励, 亚历山大·阿科斯塔",2020-03-18,2021-03-18,2023-02-07,,https://patents.google.com/patent/CN115701286A/en,https://patentimages.storage.googleapis.com/0a/c6/fb/09e8cc85c100f5/HDA0003950568670000011.png
US-2021151123-A1,Interpretation of Genetic and Genomic Variants via an Integrated Computational and Experimental Deep Mutational Learning Framework ,Jungla Inc.,"Carlos L. Araya, Jason A. Reuter, Samskruthi Reddy Padigepati, Alexandre Colavin",2018-03-08,2018-06-19,2021-05-20,,https://patents.google.com/patent/US20210151123A1/en,https://patentimages.storage.googleapis.com/7c/2b/8e/9e5c09fffb8377/US20210151123A1-20210520-D00000.png
US-2022328133-A1,Estimation of circulating tumor fraction using off-target reads of targeted-panel sequencing ,"Tempus Labs, Inc.","Justin David Finkle, Christine Lo, Robert Tell, Wei Zhu, Terri M. Driessen",2020-02-18,2021-11-16,2022-10-13,,https://patents.google.com/patent/US20220328133A1/en,https://patentimages.storage.googleapis.com/69/0b/3c/4495c354f7eac7/US20220328133A1-20221013-D00000.png
EP-2140386-A2,System and method for cleaning noisy genetic data and determining chromsome copy number ,Gene Security Network,"Matthew Rabinowitz, Josh Sweetkind-Singer, Milena Banjevic, David Scott Johnson, Dusan Kijacic, Dimitri Petrov, Jing Xu, Zachary P. Demko",2007-03-16,2008-03-17,2010-01-06,,https://patents.google.com/patent/EP2140386A2/en,
WO-2019071219-A1,Site-specific noise model for targeted sequencing ,"Grail, Inc.","Alexander Weaver BLOCKER, Earl Hubbell",2017-10-06,2018-10-05,2019-04-11,,https://patents.google.com/patent/WO2019071219A1/en,
WO-2015164432-A1,Detecting mutations and ploidy in chromosomal segments ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu CONSTANTIN, Lane A. EUBANK, George Gemelos, Matthew Micah HILL, Huseyin Eser KIRKIZLAR, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmerman",2014-04-21,2015-04-21,2015-10-29,,https://patents.google.com/patent/WO2015164432A1/en,
US-2020105375-A1,Models for targeted sequencing of rna ,"Grail, Inc.","Wenying Pan, Hyunsung John Kim, Matthew H. Larson, Alexander W. Blocker, Earl Hubbell, Arash Jamshidi",2018-09-28,2019-09-26,2020-04-02,,https://patents.google.com/patent/US20200105375A1/en,https://patentimages.storage.googleapis.com/7a/d5/7d/945130cbfac3dc/US20200105375A1-20200402-D00000.png
AU-2019403273-A1,Cancer tissue source of origin prediction with multi-tier analysis of small variants in cell-free dna samples ,"Grail, Llc","Earl Hubbell, Qinwen LIU",2018-12-19,2019-12-18,2021-08-05,,https://patents.google.com/patent/AU2019403273A1/en,
UA-118846-C2,Combination therapy comprising a b-raf inhibitor and a second inhibitor ,Новартіс Аг,"Джордано Капонігро, Даррін Стьюарт, Парсеваль Лор Де",2013-03-21,2014-03-19,2019-03-25,,https://patents.google.com/patent/UA118846C2/en,
CN-116564406-A,A method and device for automatic interpretation of genetic variation ,复旦大学附属儿科医院,"王雅琼, 倪琦, 卢宇蓝, 王潇, 董欣然, 周文浩",2023-05-09,2023-05-09,2023-08-08,,https://patents.google.com/patent/CN116564406A/en,
US-2013130241-A1,Androgen receptor isoforms and methods ,Regents Of The University Of Minnesota,Scott M. Dehm,2010-03-08,2011-03-08,2013-05-23,,https://patents.google.com/patent/US20130130241A1/en,https://patentimages.storage.googleapis.com/bb/67/97/0f169b3ad61b13/US20130130241A1-20130523-D00001.png
WO-2022047082-A2,Sample validation for cancer classification ,"Grail, Inc.","Onur Sakarya, Christopher-James A. V. YAKYM",2020-08-28,2021-08-26,2022-03-03,,https://patents.google.com/patent/WO2022047082A2/en,
EP-3490676-A1,Combination therapy with merestinib and anti-pd-l1 or anti-pd-1 inhibitors for use in the treatment of cancer ,Eli Lilly and Company,"David Arlen SCHAER, Richard A. WALGREN, Sau-Chi Betty Yan",2016-07-29,2017-07-21,2019-06-05,,https://patents.google.com/patent/EP3490676A1/en,
WO-2013133876-A1,Biomarkers for prediction of response to parp inhibition in breast cancer ,The Regents Of The University Of California,"Anneleen Daemen, Denise M. WOLF, Laura J. Van't Veer, Paul T. Spellman, Joe W. Gray",2011-12-07,2012-12-07,2013-09-12,,https://patents.google.com/patent/WO2013133876A1/en,
EP-2901345-A2,System for genome analysis and genetic disease diagnosis ,The Children's Mercy Hospital,"Stephen Kingsmore, Neil Miller, Carol Saunders, Sarah SODEN, Emily G. FARROW, Laurel K. WILLIG",2012-09-27,2013-09-27,2015-08-05,,https://patents.google.com/patent/EP2901345A2/en,
CN-102159727-A,Signatures and pcdeterminants associated with prostate cancer and methods of use thereof ,达纳-法伯癌症研究院有限公司,"R·德平诺, 丁志虎, L·钦",2008-07-16,2009-07-16,2011-08-17,,https://patents.google.com/patent/CN102159727A/en,https://patentimages.storage.googleapis.com/24/d5/9f/48aac096097af1/HPA00001330601800011.png
