search URL:,https://patents.google.com/?q=%22allele+frequency%22+AND+%28%22disease+probability%22+OR+%22variant+scoring%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-113539355-B,"Tissue-specific source for predicting cfDNA (deoxyribonucleic acid), related disease probability evaluation system and application ",云康信息科技(上海)有限公司,崔健,2021-07-15,2021-07-15,2022-11-25,2022-11-25,https://patents.google.com/patent/CN113539355B/en,https://patentimages.storage.googleapis.com/2a/df/51/80e368d3dc4d28/HDA0003165386150000011.png
AU-2024219712-A1,Interpretation of genetic and genomic variants via an integrated computational and experimental deep mutational learning framework ,Invitae Corporation,"Carlos L. Araya, Alexandre Colavin, Samskruthi Reddy Padigepati, Jason A. Reuter",2017-06-19,2024-09-13,2024-10-03,,https://patents.google.com/patent/AU2024219712A1/en,
US-2021027856-A1,Screening system and method ,Congenica Ltd.,"Nicholas LENCH, Matt HURLES, John MCGONIGLE, Alan Martin, Suzanne DRURY",2017-07-18,2018-07-18,2021-01-28,,https://patents.google.com/patent/US20210027856A1/en,https://patentimages.storage.googleapis.com/d1/ae/34/7694ce9a78d07f/US20210027856A1-20210128-D00001.png
EP-1869605-B1,Genetic diagnosis using multiple sequence variant analysis ,Methexis Genomics N.V.,"Marc Zabeau, Patrick Stanssens, Yannick Gansemans",2005-03-09,2006-03-09,2017-07-19,2017-07-19,https://patents.google.com/patent/EP1869605B1/en,https://patentimages.storage.googleapis.com/45/30/9e/f5dbe722473632/imgf0001.png
AU-2022323972-A1,Methods for detecting neoplasm in pregnant women ,"Natera, Inc.","Wendy DINONNO, Georgina GOLDRING, Samantha Leonard, Jeffrey MELTZER, Wenbo XU",2021-08-02,2022-07-29,2024-01-25,,https://patents.google.com/patent/AU2022323972A1/en,
US-7888024-B2,Method of detecting genetic polymorphism ,Riken,"Naoya HOSONO, Mitsuaki KUBO, Yusuke Nakamura",2007-03-28,2008-03-28,2011-02-15,2011-02-15,https://patents.google.com/patent/US7888024B2/en,https://patentimages.storage.googleapis.com/12/38/e8/2ed89147b2dbc5/US07888024-20110215-D00001.png
ES-2928691-T3,Sample preparation methods ,Scripps Research Inst,"Steven Head, Phillip Ordoukhanian, Daniel Salomon",2012-05-21,2013-05-21,2022-11-22,2022-11-22,https://patents.google.com/patent/ES2928691T3/en,
US-2016314245-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Genepeeks, Inc.","Maxwell J. SILVER, Ari Julian SILVER, Lee M. SILVER, Nigel DELANEY",2014-06-17,2016-04-22,2016-10-27,,https://patents.google.com/patent/US20160314245A1/en,https://patentimages.storage.googleapis.com/50/d7/c9/11e5add4fb2c34/US20160314245A1-20161027-D00000.png
JP-5646174-B2,Genetic markers for risk management of cardiac arrhythmias ,デコード・ジェネティクス・イーエイチエフ,"ヘルガドッティル，アンナ, グドブジャルトソン，ダニエル",2006-12-05,2007-12-05,2014-12-24,2014-12-24,https://patents.google.com/patent/JP5646174B2/en,https://patentimages.storage.googleapis.com/62/be/b1/5326545580ed34/0005646174-41.png
CN-114480667-A,A method for detecting fetal chromosome balance structural variation by cell-free DNA in maternal peripheral blood ,复旦大学附属妇产科医院,"张硕, 徐丛剑",2022-01-21,2022-01-21,2022-05-13,,https://patents.google.com/patent/CN114480667A/en,https://patentimages.storage.googleapis.com/b5/e7/a5/fe868670ec1b64/HDA0003482944270000011.png
US-2020097835-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Ancestry.Com Dna, Llc","Ari Julian SILVER, Velina Kozareva, Maxwell J. SILVER, Nigel DELANEY, Lee M. SILVER",2014-06-17,2019-09-23,2020-03-26,,https://patents.google.com/patent/US20200097835A1/en,https://patentimages.storage.googleapis.com/01/ba/2c/f1e5b5f4ab61f5/US20200097835A1-20200326-D00000.png
US-2017061070-A1,Method and process for whole genome sequencing for genetic disease diagnosis ,The Children's Mercy Hospital,"Stephen Kingsmore, Laurel K. Willig, Neil Miller",2014-02-13,2015-02-13,2017-03-02,,https://patents.google.com/patent/US20170061070A1/en,https://patentimages.storage.googleapis.com/0e/0a/f1/ab69905ca8bdf2/US20170061070A1-20170302-D00001.png
US-2013196862-A1,Informatics Enhanced Analysis of Fetal Samples Subject to Maternal Contamination ,"Natera, Inc.","Matthew Rabinowitz, Johan Baner, George Gemelos, Mathew M. Hill, Stymir Sigurjonsson",2010-05-18,2013-02-28,2013-08-01,,https://patents.google.com/patent/US20130196862A1/en,https://patentimages.storage.googleapis.com/04/02/06/3c3d7335767339/US20130196862A1-20130801-D00001.png
US-2020279618-A1,Methods and systems for interpretation and reporting of sequence-based genetic tests ,"QIAGEN Redwood City, Inc., Qiagen Gmbh","Douglas E. Bassett, JR., Daniel R. Richards, Peer M. Schatz",2014-06-30,2020-05-18,2020-09-03,,https://patents.google.com/patent/US20200279618A1/en,https://patentimages.storage.googleapis.com/d8/f1/54/ced74604a68a57/US20200279618A1-20200903-D00000.png
US-2017051355-A1,Highly multiplex pcr methods and compositions ,"Natera, Inc.","Bernhard Zimmermann, Matthew M. Hill, Philippe Gilbert Lacroute, Michael Dodd",2010-05-18,2015-10-07,2017-02-23,,https://patents.google.com/patent/US20170051355A1/en,https://patentimages.storage.googleapis.com/64/fa/34/ab84735f6da2aa/US20170051355A1-20170223-D00001.png
JP-2020525887-A,Deep learning based splice site classification ,"イルミナ インコーポレイテッド, イルミナ  インコーポレイテッド","キショール・ジャガナタン, カイ−ハウ・ファー, ソフィア・キリアゾポウロウ・パナジオトポウロウ, ジェレミー・フランシス・マクレー",2017-10-16,2018-10-15,2020-08-27,,https://patents.google.com/patent/JP2020525887A/en,https://patentimages.storage.googleapis.com/87/25/18/3c9f4347512fe4/2020525887-70.png
CN-113593630-A,Family coronary heart disease risk assessment and risk factor identification system ,北京果壳生物科技有限公司,"马玉昆, 李�根, 贾寒, 韩仕伟, 孙琼琳, 李伟华",2021-08-23,2021-08-23,2021-11-02,,https://patents.google.com/patent/CN113593630A/en,https://patentimages.storage.googleapis.com/1f/84/ab/b8c3840336f579/HDA0003224325600000011.png
EP-2231872-B1,Genetic markers of mental illness and for predicting sensitivity to perphenazine ,Suregene Llc,"Mark David Brennan, Timothy Lynn Ramsey",2008-01-17,2009-01-16,2013-04-17,2013-04-17,https://patents.google.com/patent/EP2231872B1/en,https://patentimages.storage.googleapis.com/48/fa/51/48199e6c897f07/imgf0001.png
EP-2514840-B1,"Genetic markers of mental illness, in particular in the ASTN2 gene ",Suregene Llc,"Mark David Brennan, Timothy Lynn Ramsey",2008-01-02,2009-01-02,2014-10-22,2014-10-22,https://patents.google.com/patent/EP2514840B1/en,
JP-2025007170-A,"METHOD FOR CONTROLLING INFORMATION PROCESSING APPARATUS, ... AND COMPUTER PROGRAM ","国立研究開発法人国立がん研究センター, National Cancer Center, シスメックス株式会社, Sysmex Corp","隆志 河野, Takashi Kono, 久仁子 角南, Kuniko Sunami, 仁 市川, Hitoshi Ichikawa, あすか 塩田, Asuka Shioda, 健太郎 藤原, Kentaro Fujiwara, 倫子 吉本, Tomoko Yoshimoto, 実旺 祐村, Mio Yumura, 尊規 鷲尾, Takanori Washio",2023-06-30,2023-06-30,2025-01-17,,https://patents.google.com/patent/JP2025007170A/en,
JP-2024533114-A,Methods for non-invasive prenatal testing ,ナテラ， インコーポレイテッド,"デムコ ザチャリー, ラビノビッツ マシュー, ゲメロス ジョージ",2021-09-01,2022-08-24,2024-09-12,,https://patents.google.com/patent/JP2024533114A/en,
CN-111518917-A,A microhaplotype genetic marker combination and method for non-invasive prenatal paternity determination ,中山大学,"欧雪玲, 屈宁, 林少宾, 白肇宸, 高军, 王焕",2020-04-02,2020-04-02,2020-08-11,,https://patents.google.com/patent/CN111518917A/en,
US-2014127688-A1,Methods and systems for identifying contamination in samples ,"Good Start Genetics, Inc.","Mark Umbarger, Gregory Porreca",2012-11-07,2013-11-06,2014-05-08,,https://patents.google.com/patent/US20140127688A1/en,https://patentimages.storage.googleapis.com/73/9b/a5/be619db8a749ee/US20140127688A1-20140508-D00001.png
US-8603742-B2,Methods for the diagnosis of fetal disease ,University of Pittsburgh—of the Commonwealth System of Higher Education,"David G. Peters, Tianjiao Chu",2010-07-06,2011-07-06,2013-12-10,2013-12-10,https://patents.google.com/patent/US8603742B2/en,https://patentimages.storage.googleapis.com/3a/cf/3d/cd9ce739893561/US08603742-20131210-D00001.png
US-2014206552-A1,Methods for preimplantation genetic diagnosis by sequencing ,"Natera, Inc.","Matthew Rabinowitz, Matthew Micah Hill, Bernhard Zimmerman, Johan Baner, Allison Ryan, George Gemelos",2010-05-18,2014-03-25,2014-07-24,,https://patents.google.com/patent/US20140206552A1/en,https://patentimages.storage.googleapis.com/63/cc/f5/d577fc16a351bd/US20140206552A1-20140724-D00001.png
WO-2015164432-A1,Detecting mutations and ploidy in chromosomal segments ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu CONSTANTIN, Lane A. EUBANK, George Gemelos, Matthew Micah HILL, Huseyin Eser KIRKIZLAR, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmerman",2014-04-21,2015-04-21,2015-10-29,,https://patents.google.com/patent/WO2015164432A1/en,
US-2014051585-A1,Methods and compositions for reducing genetic library contamination ,"Natera, Inc.","Dennis Prosen, Johan Baner, Nathan Hunkapiller, Matthew Hill, Bernhard Zimmermann",2012-08-15,2013-08-15,2014-02-20,,https://patents.google.com/patent/US20140051585A1/en,https://patentimages.storage.googleapis.com/5c/f5/3e/9efa6b939eec48/US20140051585A1-20140220-D00001.png
AU-2013202555-A1,System and Method for Cleaning Noisy Genetic Data and Using Data to Make Predictions ,"Natera, Inc.","Milena Banjevic, Zachary Paul Demko, David Scott Johnson, Matthew Rabinowitz",2005-11-26,2013-04-04,2013-05-02,,https://patents.google.com/patent/AU2013202555A1/en,
US-2019050530-A1,Systems and Methods for Analyzing Nucleic Acids ,"Toma Biosciences, Inc.",Francisco De La Vega,2016-02-09,2017-02-09,2019-02-14,,https://patents.google.com/patent/US20190050530A1/en,https://patentimages.storage.googleapis.com/c3/4f/2a/eeef4503fa74b6/US20190050530A1-20190214-D00000.png
US-2013110407-A1,Determining variants in genome of a heterogeneous sample ,"Complete Genomics, Inc.","Jonathan Baccash, Aaron Halpern, Chao Tian, Krishna Pant, Paolo Carnevali",2011-09-16,2012-09-17,2013-05-02,,https://patents.google.com/patent/US20130110407A1/en,https://patentimages.storage.googleapis.com/e4/47/17/fe9d222841ad19/US20130110407A1-20130502-D00000.png
EP-3286677-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Genepeeks, Inc.","Maxwell J. SILVER, Ari Julian SILVER, Lee M. Silver, Nigel Delaney",2015-04-22,2016-04-22,2018-02-28,,https://patents.google.com/patent/EP3286677A1/en,
US-2016281166-A1,Methods and systems for screening diseases in subjects ,"Parabase Genomics, Inc.","Arindam Bhattacharjee, Tanya Sokolsky, Edwin NAYLOR, Richard B. PARAD, Evan Mauceli",2015-03-23,2016-03-23,2016-09-29,,https://patents.google.com/patent/US20160281166A1/en,https://patentimages.storage.googleapis.com/aa/c9/f3/10d3e6aced5254/US20160281166A1-20160929-D00001.png
CN-118109574-A,A new gene CCDC188 for diagnosing acephalospermia and its application ,北京师范大学,"陈苏仁, 王彬彬",2023-12-05,2023-12-05,2024-05-31,,https://patents.google.com/patent/CN118109574A/en,
AU-2016201386-B2,System and Method for Cleaning Noisy Genetic Data and Using Data to Make Predictions ,"Natera, Inc.","Milena Banjevic, Zachary Paul Demko, David Scott Johnson, Matthew Rabinowitz",2005-11-26,2016-03-03,2018-02-08,2018-02-08,https://patents.google.com/patent/AU2016201386B2/en,
JP-2017184742-A,Processing and analysis of complex nucleic acid sequence data ,"コンプリート・ジェノミックス・インコーポレイテッド, Complete Genomics Inc","ラドジェ・ドルマナック, Drmanac Radoje, ブロック・エイ・ピータース, A Peters Brock, バーラム・ガファルザデー・ケルマニ, Ghaffarzadeh Kermani Bahram",2011-04-14,2017-04-20,2017-10-12,,https://patents.google.com/patent/JP2017184742A/en,
US-2017198348-A1,Method for prediction of fetal monogenic genetic variations using maternal serum dna ,"Sk Telecom Co., Ltd.",Junghyun NAMKUNG,2014-07-18,2015-07-17,2017-07-13,,https://patents.google.com/patent/US20170198348A1/en,https://patentimages.storage.googleapis.com/c8/da/34/9143bd259c06e1/US20170198348A1-20170713-D00001.png
US-2021292841-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Hans Albertsen, Rakesh N. Chettier, Kenneth Ward, VeeAnn ARGYLE",2018-09-07,2019-09-06,2021-09-23,,https://patents.google.com/patent/US20210292841A1/en,https://patentimages.storage.googleapis.com/73/95/82/ccf2e826b9a96e/US20210292841A1-20210923-D00000.png
US-2021375407-A1,Diagnostic genomic predictions based on electronic health record data ,The Trustees Of Columbia University In The City Of New York,"Kai Wang, Chunhua Weng",2017-10-06,2018-10-02,2021-12-02,,https://patents.google.com/patent/US20210375407A1/en,https://patentimages.storage.googleapis.com/1b/d1/d9/5da9b4f4eb0c65/US20210375407A1-20211202-D00000.png
CN-105531707-B,Use the method and medium of Polymorphic variant's gene frequency analysis of genetic material ,勒芬天主教大学,"M·扎马尼埃斯特基, J·韦尔米徐, T·富特",2013-08-28,2014-08-28,2018-12-04,2018-12-04,https://patents.google.com/patent/CN105531707B/en,
WO-2013130848-A1,Informatics enhanced analysis of fetal samples subject to maternal contamination ,"Natera, Inc.","Matthew Rabinowitz, Johan Baner, George Gemelos, Matthew M. HILL, Styrmir Sigurjonsson",2012-02-29,2013-02-28,2013-09-06,,https://patents.google.com/patent/WO2013130848A1/en,
WO-2015171660-A1,"Variant annotation, analysis and selection tool ","Board Of Regents, The University Of Texas System, University Of Utah","Hao Hu, Chad Huff",2014-05-05,2015-05-05,2015-11-12,,https://patents.google.com/patent/WO2015171660A1/en,
WO-2020036655-A2,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Hans Albertsen, Rakesh N. Chettier, Kenneth Ward",2018-04-25,2019-04-25,2020-02-20,,https://patents.google.com/patent/WO2020036655A2/en,
WO-2024047977-A1,Genetic analysis method whereby two or more types of tests can be performed ,株式会社seeDNA,起範 富金,2022-08-30,2023-05-26,2024-03-07,,https://patents.google.com/patent/WO2024047977A1/en,
EP-2140386-A2,System and method for cleaning noisy genetic data and determining chromsome copy number ,Gene Security Network,"Matthew Rabinowitz, Josh Sweetkind-Singer, Milena Banjevic, David Scott Johnson, Dusan Kijacic, Dimitri Petrov, Jing Xu, Zachary P. Demko",2007-03-16,2008-03-17,2010-01-06,,https://patents.google.com/patent/EP2140386A2/en,
US-2008292615-A1,Diagnosis and treatment of disease ,Molecular Skincare Limited,"Rachid Tazi-Ahnini, Claes Bavik, Simon Ward, Gordon Duff, Michael Cork",2000-11-30,2008-01-17,2008-11-27,,https://patents.google.com/patent/US20080292615A1/en,https://patentimages.storage.googleapis.com/c0/a9/07/2374a7e4aa1ebe/US20080292615A1-20081127-D00000.png
US-2020411134-A1,Pathogenicity scoring system for human clinical genetics ,"Athena Diagnostics, Inc.","Izabela KARBASSI, Christopher ELZINGA, Glenn MASTON, Joseph Higgins, Sat Dev Batish, Christina DIVINCENZO, Michele MCCARTHY, Jennifer LAPIERRE, Felicita DUBOIS, Katelyn MEDEIROS, Jeffery Jones, Corey Braastad",2013-10-22,2020-08-28,2020-12-31,,https://patents.google.com/patent/US20200411134A1/en,https://patentimages.storage.googleapis.com/ba/93/0d/a05eda88d0655e/US20200411134A1-20201231-D00000.png
WO-2018051072-A1,Methods and apparatus for identifying one or more genetic variants associated with disease in an individual or group of related individuals ,Genomics Plc,"Zhihao DING, Benjamin FROT, Luke JOSTINS, Gilean Mcvean, Michael Simpson, Susanne WELLER",2016-09-16,2017-09-12,2018-03-22,,https://patents.google.com/patent/WO2018051072A1/en,
AU-2006249506-A1,Methods for diagnosis or prognosis of late age onset disease ,University Of Washington,"Giancarlo De Ferrari, Randall Todd Moon",2005-05-20,2006-05-11,2006-11-30,,https://patents.google.com/patent/AU2006249506A1/en,
CN-104024438-B,Snp loci set and usage method and application thereof ,"未名兴旺系统作物设计前沿实验室（北京）有限公司, 深圳市农业科技促进中心, 深圳市作物分子设计育种研究院, 深圳兴旺生物种业有限公司, 兴旺投资有限公司","邓兴旺, 周向阳, 唐晓艳, 陈浩东, 何航, 陈伟, 王学林, 陈竹锋, 李永红, 张文辉, 侯红利",2012-09-28,2013-09-23,2015-06-17,2015-06-17,https://patents.google.com/patent/CN104024438B/en,
US-2010273153-A1,Genetic diagnosis of depression ,"Boris Tabakoff, Larry Martinez, Laura Saba, Paula Hoffman","Boris Tabakoff, Larry Martinez, Laura Saba, Paula Hoffman",2006-11-29,2007-11-21,2010-10-28,,https://patents.google.com/patent/US20100273153A1/en,https://patentimages.storage.googleapis.com/d4/6b/3c/784f0a1c2ce549/US20100273153A1-20101028-D00000.png
US-2024068031-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, George Gemelos, Johan Baner, Milena Banjevic, Allison Ryan, Styrmir Sigurjonsson, Zachary Demko",2010-05-18,2023-09-07,2024-02-29,,https://patents.google.com/patent/US20240068031A1/en,https://patentimages.storage.googleapis.com/ce/38/c3/f5ca50174a68dd/US20240068031A1-20240229-D00001.png
US-2023383348-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, George Gemelos, Johan Baner, Milena Banjevic, Allison Ryan, Styrmir Sigurjonsson, Zachary Demko",2010-05-18,2023-03-24,2023-11-30,,https://patents.google.com/patent/US20230383348A1/en,https://patentimages.storage.googleapis.com/2e/ba/5f/5c9da31e5ad702/US20230383348A1-20231130-D00001.png
US-2017316149-A1,Classification of genetic variants ,Quest Diagnostics Investments Inc.,Glenn A. Maston,2016-04-28,2017-04-28,2017-11-02,,https://patents.google.com/patent/US20170316149A1/en,https://patentimages.storage.googleapis.com/7a/0b/00/7a878067b33746/US20170316149A1-20171102-D00000.png
CN-110364226-B,Genetic risk early warning method and system for assisted reproduction and sperm supply strategy ,复旦大学,"唐淑妍, 刘浏, 张锋",2019-08-16,2019-08-16,2021-03-26,2021-03-26,https://patents.google.com/patent/CN110364226B/en,https://patentimages.storage.googleapis.com/0c/a3/72/051b3ef942b0b7/HDA0002169650080000011.png
CN-116564406-A,A method and device for automatic interpretation of genetic variation ,复旦大学附属儿科医院,"王雅琼, 倪琦, 卢宇蓝, 王潇, 董欣然, 周文浩",2023-05-09,2023-05-09,2023-08-08,,https://patents.google.com/patent/CN116564406A/en,
CN-105335625-B,genetic detection device before embryo implantation ,"和卓生物科技（上海）有限公司, 中山大学附属第一医院","程宪营, 徐艳文, 周灿权, 王静, 张春雷",2015-11-04,2015-11-04,2018-02-16,2018-02-16,https://patents.google.com/patent/CN105335625B/en,
US-2010003672-A1,Cdna for human methylenetetrahydrofolate reductase and uses thereof ,Mcgill University,Rima Rozen,1994-05-26,2008-02-06,2010-01-07,,https://patents.google.com/patent/US20100003672A1/en,https://patentimages.storage.googleapis.com/b2/b8/06/1acb47a1b44130/US20100003672A1-20100107-D00000.png
KR-20240095363-A,Diagnosis of inflammatory bowel disease based on genes ,세다르스-신나이 메디칼 센터,"더모트 피 맥거번, 달린 리",2016-05-20,2017-05-19,2024-06-25,,https://patents.google.com/patent/KR20240095363A/en,
CN-105779572-B,Chip and method for capturing target sequence of tumor susceptibility gene and mutation detection method ,深圳华大基因研究院,"王晓宏, 周衍庆, 曹博洋, 叶晓飞, 朱师达, 管彦芳",2014-12-22,2014-12-22,2020-07-07,2020-07-07,https://patents.google.com/patent/CN105779572B/en,https://patentimages.storage.googleapis.com/53/42/4d/322f701b6fee49/HDA0000640613520000011.png
JP-5043985-B2,Normal-tension glaucoma disease susceptibility gene and use thereof ,株式会社メニコン,信久 水木,2008-11-27,2010-05-12,2012-10-10,2012-10-10,https://patents.google.com/patent/JP5043985B2/en,
WO-2014181107-A1,Genetic method of aiding the diagnosis and treatment of familial hypercholersterolaemia ,Medical Research Council,"Timothy J. AITMANN, Jana VANDROVKOVA",2013-05-09,2014-05-08,2014-11-13,,https://patents.google.com/patent/WO2014181107A1/en,
JP-2013078314-A,"Genetic polymorphism associated with coronary heart disease, method of detection and use thereof ","Celera Corp, セレラ  コーポレーション","May Luke, ルーク メイ, Michele Cargill, カーギル ミシェル, James Devlin, デブリン ジェームス, Dov Shiffman, シフマン ドブ",2005-03-11,2012-10-30,2013-05-02,,https://patents.google.com/patent/JP2013078314A/en,https://patentimages.storage.googleapis.com/cb/2d/75/ff33467f63a4e2/2013078314-31.png
US-2012065096-A1,Genotyping tool for improving the prognostic and clinical management of ms patients ,Brainco Biopharma S.L.,"David Arteta, Marta Artieda, Diego Tejedor, Antonio Martinez, Laureano Simon, Bart A. Crusius, Salvador Pena, Madeleine Sombekke, Bernard Uitdehaag, Chris Polman",2009-03-12,2010-03-12,2012-03-15,,https://patents.google.com/patent/US20120065096A1/en,https://patentimages.storage.googleapis.com/33/cc/da/180e989f3944ec/US20120065096A1-20120315-D00000.png
WO-2013052557-A2,Methods for preimplantation genetic diagnosis by sequencing ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, Johan Baner, Allison Ryan, George Gemelos",2011-10-03,2012-10-03,2013-04-11,,https://patents.google.com/patent/WO2013052557A2/en,
EP-2885445-A1,Methods and compositions for reducing genetic library contamination ,"Natera, Inc.","Dennis Prosen, Johan Baner, Nathan HUNKAPILLER, Matthew Hill, Bernhard Zimmermann",2012-08-15,2013-08-15,2015-06-24,,https://patents.google.com/patent/EP2885445A1/en,
CN-113113081-A,System for detecting polyploid and genome homozygous region ROH based on CNV-seq sequencing data ,东莞博奥木华基因科技有限公司,"黄铨飞, 彭春方, 饶兴蔷, 陈样宜",2020-08-31,2020-08-31,2021-07-13,,https://patents.google.com/patent/CN113113081A/en,https://patentimages.storage.googleapis.com/d5/c0/f3/9929529e740442/HDA0002658617050000011.png
WO-2019032918-A1,Structural prediction of proteins ,"Human Longevity, Inc.","Amalio Telenti, Michael Hicks, Istvan Bartha",2017-08-09,2018-08-09,2019-02-14,,https://patents.google.com/patent/WO2019032918A1/en,
CN-114728069-B,Polygenic risk score for in vitro fertilization ,迈欧米公司,"A·库马尔, K·M·伊姆, E·比彻, L·加尔哈多, A·拉奥, P·吴, M·拉比诺维茨",2019-09-30,2020-09-30,2025-04-08,2025-04-08,https://patents.google.com/patent/CN114728069B/en,
US-2011143341-A1,Microsatellite Markers of Schizophrenia ,"University Of Louisville Research Foundation, Inc.","Mark David Brennan, Jodi Ann Condra, Amy Tabb Massey, Wei Wei, Holly Neibergs",2004-12-30,2011-01-26,2011-06-16,,https://patents.google.com/patent/US20110143341A1/en,https://patentimages.storage.googleapis.com/56/7f/27/c7cd7c21177d2f/US20110143341A1-20110616-D00001.png
US-2021065845-A1,Scoring variants in an exome to predict an effect of the variants on gene function ,Tata Consultancy Services Limited,"Sutapa DATTA, Rajgopal Srinivasan, Vinay Lanke",2019-08-27,2020-08-11,2021-03-04,,https://patents.google.com/patent/US20210065845A1/en,https://patentimages.storage.googleapis.com/98/35/73/3b2b12f60298a3/US20210065845A1-20210304-D00000.png
US-2011319284-A1,Method for determining the predisposition for crohn's disease ,"Jan Wehkamp, Eduard Stange, Maureen Koslowski","Jan Wehkamp, Eduard Stange, Maureen Koslowski",2008-12-22,2009-12-21,2011-12-29,,https://patents.google.com/patent/US20110319284A1/en,https://patentimages.storage.googleapis.com/e6/73/8a/fb02856fe09137/US20110319284A1-20111229-D00001.png
CN-107988343-A,The antenatal ploidy recognition methods of Noninvasive ,纳特拉公司,"M·罗比诺威特茨, G·杰梅罗斯, M·班杰维齐, A·瑞安, Z·德姆科, M·希尔, B·齐默曼, J·班尼",2011-02-09,2011-11-18,2018-05-04,,https://patents.google.com/patent/CN107988343A/en,
US-2008038713-A1,System and Method for Biological Assay ,"Affymetrix, Inc.","Chuan Gao, Melvin Yamamoto, Tianyue Yu, Martin Goldberg",2005-11-02,2007-06-11,2008-02-14,,https://patents.google.com/patent/US20080038713A1/en,https://patentimages.storage.googleapis.com/41/95/55/1311aa61ec719b/US20080038713A1-20080214-D00000.png
TW-202140070-A,Methods of treating alzheimer’s disease ,美商建南德克公司,羅伯特 葛拉漢,2014-02-08,2015-02-06,2021-11-01,,https://patents.google.com/patent/TW202140070A/en,https://patentimages.storage.googleapis.com/45/0b/5b/c172f04b18ace3/110102168-A0304-14-0001-1.png
CA-3057613-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C., Kenneth Ward, Rakesh N. Chettier, Hans M. Albertsen","Kenneth Ward, Rakesh N. Chettier, Hans M. Albertsen",2017-03-15,2018-03-15,2018-09-20,,https://patents.google.com/patent/CA3057613A1/en,
AU-2022324018-A1,Method and system for newborn screening for genetic diseases by whole genome sequencing ,Rady Children's Hospital Research Center,Stephen Kingsmore,2021-08-04,2022-08-03,2024-03-07,,https://patents.google.com/patent/AU2022324018A1/en,
CN-104884633-B,By the high-throughput Genotyping that a small amount of inhereditary material is sequenced ,勒芬天主教大学研发中心,"J·维美徐, T·富特, F·汉内斯, J·范霍特, G·马埃斯",2012-10-05,2013-10-07,2018-10-26,2018-10-26,https://patents.google.com/patent/CN104884633B/en,
US-2021340601-A1,Method and system for identifying gene disorder in maternal blood ,Ramot At Tel-Aviv University Ltd.,"Noam Shomron, Tom RABINOWITZ",2018-09-03,2019-09-03,2021-11-04,,https://patents.google.com/patent/US20210340601A1/en,https://patentimages.storage.googleapis.com/d0/8f/3f/4782dee898b759/US20210340601A1-20211104-D00000.png
KR-20240095538-A,microsatellite marker ,캔써 리서치 테크놀로지 리미티드,"존 번, 마이클 스튜어트 잭슨, 프란시스코 마우로 산티바네즈-코레프, 리차드 갤론",2021-10-01,2022-10-03,2024-06-25,,https://patents.google.com/patent/KR20240095538A/en,
WO-2021072387-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Kenneth Ward, Rakesh Chettier, Hans Albertsen",2019-10-10,2020-10-12,2021-04-15,,https://patents.google.com/patent/WO2021072387A1/en,
WO-2019008148-A1,Enrichment of targeted genomic regions for multiplexed parallel analysis ,Nipd Genetics Public Company Limited,"George Koumbaris, Marios IOANNIDES, Elena Kypri, Acilleas ACHILLEOS, Petros Mina, Kyriakos TSANGARAS, Philippos PATSALIS",2017-07-07,2018-07-06,2019-01-10,,https://patents.google.com/patent/WO2019008148A1/en,
US-2011065102-A1,Osteoarthritis-sensitive gene ,Riken,"Shiro Ikegawa, Yoshihiro Miyamoto",2007-07-27,2008-07-25,2011-03-17,,https://patents.google.com/patent/US20110065102A1/en,https://patentimages.storage.googleapis.com/9b/30/f6/26687e6308f9f7/US20110065102A1-20110317-D00001.png
US-12083168-B2,Treatment and detection of inherited neuropathies and associated disorders ,"University Of Miami, University Of Rochester, Ucl Business Ltd","Stephan L. Zuchner, Adriana Rebelo, Andrea CORTESE, Rong Grace ZHAI, David N. HERRMANN",2019-05-07,2022-04-13,2024-09-10,2024-09-10,https://patents.google.com/patent/US12083168B2/en,https://patentimages.storage.googleapis.com/ff/66/db/2d5eafa67d1230/US12083168-20240910-D00001.png
WO-2024249940-A1,Improving structural variant alignment and variant calling by utilizing a structural-variant reference genome ,"Illumina, Inc.","Fan Zhang, Daniel Lee CAMERON, Michael Ruehle, Sean Truong, Sujai Chari, Arun SUBRAMANIYAN, John Cooper Roddey",2023-05-31,2024-05-31,2024-12-05,,https://patents.google.com/patent/WO2024249940A1/en,
