search URL:,https://patents.google.com/?q=%22prior+probability%22+AND+%28%22genetic+variant%22+OR+%22genome-wide%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-20230165259-A,Identification of clonal neoantigens and their use ,아킬레스 테라퓨틱스 유케이 리미티드,"앤드류 로스, 막시밀리안 프린즈 주 살름-호스트마, 퐁 춘 찬",2021-04-01,2022-04-01,2023-12-05,,https://patents.google.com/patent/KR20230165259A/en,
CN-102459636-B,For diagnosing the method and composition of disorder of thyroid gland ,威拉赛特公司,"G·肯尼迪, B·H·安德森, D·I·查多瓦, E·T·王, 王辉, M·帕甘, N·拉比, J·I·怀尔德",2009-05-07,2010-05-07,2016-08-17,2016-08-17,https://patents.google.com/patent/CN102459636B/en,
US-2021285042-A1,Systems and methods for calling variants using methylation sequencing data ,"Grail, Inc.","Pranav Singh, Christopher Chang, Collin Melton, Oliver Claude Venn",2020-02-28,2021-02-25,2021-09-16,,https://patents.google.com/patent/US20210285042A1/en,https://patentimages.storage.googleapis.com/0a/49/7e/048aed0967090b/US20210285042A1-20210916-D00000.png
CN-102952854-B,Single cell sorting and screening method and device thereof ,"深圳华大基因科技有限公司, 深圳华大基因研究院","徐讯, 鲍莉, 何伟明, 侯勇, 陶晔",2011-08-25,2011-08-25,2015-01-14,2015-01-14,https://patents.google.com/patent/CN102952854B/en,
CN-102171565-B,Methods for allele calling and ploidy calling ,纳特拉公司,"M·罗比诺威特茨, G·杰梅罗斯, M·班杰维齐, A·瑞安, J·斯威特凯德-辛格",2008-08-04,2009-08-04,2015-04-29,2015-04-29,https://patents.google.com/patent/CN102171565B/en,
TW-I460602-B,Device for universal preconception screening ,Counsyl Inc,"Balaji S Srinivasan, Balaji K Srinivasan, Eric Evans, Ramji Srinivasan, Kumaranayagam Balakrishnan",2008-05-16,2009-05-15,2014-11-11,2014-11-11,https://patents.google.com/patent/TWI460602B/en,
WO-2023033329-A1,Device and method for generating risk gene mutation information for each disease through disease-related gene mutation analysis ,주식회사 바스젠바이오,"이솔, 김정오, 김호, 김정은, 윤상혁, 박승환, 권도형, 차지희, 김나영",2021-09-06,2022-06-27,2023-03-09,,https://patents.google.com/patent/WO2023033329A1/en,https://patentimages.storage.googleapis.com/89/02/26/0ff2374fd791fd/PCTKR2022009109-appb-img-000050.png
US-2017061070-A1,Method and process for whole genome sequencing for genetic disease diagnosis ,The Children's Mercy Hospital,"Stephen Kingsmore, Laurel K. Willig, Neil Miller",2014-02-13,2015-02-13,2017-03-02,,https://patents.google.com/patent/US20170061070A1/en,https://patentimages.storage.googleapis.com/0e/0a/f1/ab69905ca8bdf2/US20170061070A1-20170302-D00001.png
TW-200415524-A,Binary prediction tree modeling with many predictors and its uses in clinical and genomic applications ,Univ Duke,"Mike West, Joseph Nevins, Andrdew Huang",2002-10-24,2003-10-24,2004-08-16,,https://patents.google.com/patent/TW200415524A/en,
US-2010305058-A1,Individualized cancer treatments ,"Duke University, University Of South Florida","Johnathan M. Lancaster, Joseph R. Nevins",2005-09-28,2010-04-16,2010-12-02,,https://patents.google.com/patent/US20100305058A1/en,https://patentimages.storage.googleapis.com/17/3a/70/4dabdd14700a80/US20100305058A1-20101202-D00001.png
CN-113228190-B,Systems and methods for classifying and/or identifying cancer subtypes ,豪夫迈·罗氏有限公司,"H·Y·K·林, M·莫希于丁, L·姚",2018-12-23,2019-12-20,2024-06-11,2024-06-11,https://patents.google.com/patent/CN113228190B/en,
WO-2023168431-A1,Systems and methods for associating genes with phenotypes ,"Kallyope, Inc.","Justin N.J. MCMANUS, Robert J. LOVELETT, Daniel LOWENGRUB, Sarah CHRISTENSEN",2022-03-04,2023-03-03,2023-09-07,,https://patents.google.com/patent/WO2023168431A1/en,
AU-2008261869-B2,Biomarkers for predicting anti-TNF responsiveness or non-responsiveness ,"Biogen Ma Inc., The Feinstein Institute For Medical Research","Franak Batliwalla, Jadwiga Bienkowska, John P. Carulli, Peter K. Gregersen, Chunyu Liu",2007-06-08,2008-06-06,2014-12-18,2014-12-18,https://patents.google.com/patent/AU2008261869B2/en,
US-2016314245-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Genepeeks, Inc.","Maxwell J. SILVER, Ari Julian SILVER, Lee M. SILVER, Nigel DELANEY",2014-06-17,2016-04-22,2016-10-27,,https://patents.google.com/patent/US20160314245A1/en,https://patentimages.storage.googleapis.com/50/d7/c9/11e5add4fb2c34/US20160314245A1-20161027-D00000.png
US-12315600-B2,Genome-wide prediction method based on deep learning by using genome-wide data and bioinformatics features ,"Institute Of Crop Sciences, Chinese Academy Of Agricultural Sciences, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences","Huihui Li, Yingwei Feng, Hao Zhang",2023-09-21,2024-02-08,2025-05-27,2025-05-27,https://patents.google.com/patent/US12315600B2/en,https://patentimages.storage.googleapis.com/a3/d0/d2/68300b4b291c91/US12315600-20250527-D00001.png
CN-106611106-B,Gene mutation detection method and device ,北京荣之联科技股份有限公司,"何光铸, 王东辉, 蔡文君, 颜芹",2016-12-06,2016-12-06,2019-05-03,2019-05-03,https://patents.google.com/patent/CN106611106B/en,
US-2020097835-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Ancestry.Com Dna, Llc","Ari Julian SILVER, Velina Kozareva, Maxwell J. SILVER, Nigel DELANEY, Lee M. SILVER",2014-06-17,2019-09-23,2020-03-26,,https://patents.google.com/patent/US20200097835A1/en,https://patentimages.storage.googleapis.com/01/ba/2c/f1e5b5f4ab61f5/US20200097835A1-20200326-D00000.png
EP-3759716-A1,A computer-implemented method of analysing genetic data about an organism ,Genomics Plc,"Christopher Charles Alan SPENCER, Gerard Anton Lunter, Peter James Donnelly, Vincent Yann Marie PLAGNOL",2018-02-27,2019-02-26,2021-01-06,,https://patents.google.com/patent/EP3759716A1/en,
CN-111902876-A,Platform for performing virtual experiments ,癌症众生公司,"杰弗里·C·施拉格, 杰伊·马丁·特南鲍姆, 克里斯多佛·凯利·波特, 威廉·亚瑟·霍斯, 马克·亚当·夏皮罗",2018-01-22,2019-01-22,2020-11-06,,https://patents.google.com/patent/CN111902876A/en,https://patentimages.storage.googleapis.com/1a/80/61/eeba32e04108d9/HDA0002691715160000011.png
ES-2934989-T3,Computer-implemented method and apparatus for analysis of genetic data ,Genomics Plc,"Vincent Yann Marie Plagnol, Rachel Moore, Eva Maria Laura Krapohl",2019-08-28,2020-08-28,2023-02-28,2023-02-28,https://patents.google.com/patent/ES2934989T3/en,
US-2014129152-A1,"Methods, Systems and Devices Comprising Support Vector Machine for Regulatory Sequence Features ","Michael Beer, Dongwon Lee","Michael Beer, Dongwon Lee",2012-08-29,2013-08-29,2014-05-08,,https://patents.google.com/patent/US20140129152A1/en,https://patentimages.storage.googleapis.com/4d/a5/9f/219b81006a897b/US20140129152A1-20140508-D00000.png
US-2025054569-A1,Ancestry Composition Determination ,"23Andme, Inc.","Peter Richard Wilton, Gabriel David Poznik, Kimberly Faith McManus, Ethan Macneil Jewett, William Allen Freyman, Adam Auton",2020-08-13,2024-10-21,2025-02-13,,https://patents.google.com/patent/US20250054569A1/en,https://patentimages.storage.googleapis.com/59/04/3c/fdada9229212f8/US20250054569A1-20250213-D00000.png
US-2009105167-A1,Predicting responsiveness to cancer therapeutics ,Duke University,"Anil Potti, Joseph R. Nevins, Johnathan M. Lancaster",2007-10-19,2007-10-19,2009-04-23,,https://patents.google.com/patent/US20090105167A1/en,https://patentimages.storage.googleapis.com/88/66/79/50b8c4837619b1/US20090105167A1-20090423-D00000.png
US-8080371-B2,Markers for addiction ,The Washington University,"Dennis Ballinger, Karel Konvicka, Laura Jean Bierut, John Rice, Frank Scott Saccone, Anthony L. Hinrichs, Alison M. Goate, Jen Wang",2006-03-01,2007-03-01,2011-12-20,2011-12-20,https://patents.google.com/patent/US8080371B2/en,https://patentimages.storage.googleapis.com/cd/40/37/26683f9bf1406c/US08080371-20111220-D00001.png
EP-2855694-B1,In vitro embryo blastocyst prediction methods ,"Progyny, Inc.","Alice A. CHEN KIM, Kevin E. Loewke, Vaishali SURAJ",2012-05-31,2013-05-31,2018-12-26,2018-12-26,https://patents.google.com/patent/EP2855694B1/en,https://patentimages.storage.googleapis.com/16/cd/94/784540d69334ef/imgf0001.png
US-2013261196-A1,Nucleic Acids For Multiplex Organism Detection and Methods Of Use And Making The Same ,"Lisa Diamond, Jochen Kumm, Philip Alexander Rolfe","Lisa Diamond, Jochen Kumm, Philip Alexander Rolfe",2010-06-11,2011-06-10,2013-10-03,,https://patents.google.com/patent/US20130261196A1/en,https://patentimages.storage.googleapis.com/1c/02/df/15c55116e97505/US20130261196A1-20131003-D00001.png
CN-110268044-B,Method and device for detecting chromosome variation ,深圳华大生命科学研究院,"庄雪寒, 高雅, 陈芳, 殷旭阳",2017-03-07,2017-03-07,2022-08-02,2022-08-02,https://patents.google.com/patent/CN110268044B/en,https://patentimages.storage.googleapis.com/31/1d/33/4ddc3ebddc03ef/HPA0000270033140000311.png
US-2015025861-A1,Genetic screening computing systems and methods ,The Johns Hopkins University,"Rachel Karchin, Yun-Ching Chen",2013-07-17,2014-07-17,2015-01-22,,https://patents.google.com/patent/US20150025861A1/en,https://patentimages.storage.googleapis.com/78/29/50/fad17ae3fdeb72/US20150025861A1-20150122-D00000.png
US-8577619-B2,Models for combinatorial perturbations of living biological systems ,Sloan Kettering Institute For Cancer Research,"Chris Sander, Sven Nelander, Wei Qing Wang, Peter Gennemark, Björn Nilsson",2008-05-27,2009-05-27,2013-11-05,2013-11-05,https://patents.google.com/patent/US8577619B2/en,https://patentimages.storage.googleapis.com/0c/e9/ed/e67982c895c174/US08577619-20131105-D00001.png
US-2013198118-A1,Annotation of a biological sequence ,"Adam Kowalczyk, Justin Bedo, Izhak Haviv","Adam Kowalczyk, Justin Bedo, Izhak Haviv",2010-03-08,2011-03-08,2013-08-01,,https://patents.google.com/patent/US20130198118A1/en,https://patentimages.storage.googleapis.com/99/82/32/71b0cd5c57c18c/US20130198118A1-20130801-D00000.png
US-2024013859-A1,Fetal chromosomal abnormality detection method and system ,Bgi Shenzhen,"Yong Bai, Shujia Huang, Ya GAO, Xin Jin",2020-11-27,2020-11-27,2024-01-11,,https://patents.google.com/patent/US20240013859A1/en,https://patentimages.storage.googleapis.com/40/33/93/56e6ca632f2772/US20240013859A1-20240111-D00000.png
CN-111910004-B,Application of cfDNA in noninvasive diagnosis of early breast cancer ,"国科温州研究院(温州生物材料与工程研究所), 中国医学科学院肿瘤医院, 中国医学科学院北京协和医院, 黑龙江省肿瘤医院","苏建忠, 刘嘉琦, 赵恒强, 许守平, 吴南, 黄宇宽",2020-08-14,2020-08-14,2023-09-12,2023-09-12,https://patents.google.com/patent/CN111910004B/en,
US-2021375407-A1,Diagnostic genomic predictions based on electronic health record data ,The Trustees Of Columbia University In The City Of New York,"Kai Wang, Chunhua Weng",2017-10-06,2018-10-02,2021-12-02,,https://patents.google.com/patent/US20210375407A1/en,https://patentimages.storage.googleapis.com/1b/d1/d9/5da9b4f4eb0c65/US20210375407A1-20211202-D00000.png
IL-300614-A,Detecting cross-contamination in sequencing data ,Grail Llc,,2020-09-18,2021-09-17,2023-04-01,,https://patents.google.com/patent/IL300614A/en,
CN-116564406-A,A method and device for automatic interpretation of genetic variation ,复旦大学附属儿科医院,"王雅琼, 倪琦, 卢宇蓝, 王潇, 董欣然, 周文浩",2023-05-09,2023-05-09,2023-08-08,,https://patents.google.com/patent/CN116564406A/en,
US-2015126377-A1,Selection of nucleic acids by solution hybridization to oligonucleotide baits ,"Massachusetts Institute Of Technology, President And Fellows Of Harvard College, Whitehead Institute For Biomedical Research","Andreas Gnirke, Chad Nusbaum, Eric S. Lander",2008-02-04,2014-10-08,2015-05-07,,https://patents.google.com/patent/US20150126377A1/en,https://patentimages.storage.googleapis.com/3e/bc/63/808d70559ff586/US20150126377A1-20150507-D00001.png
US-2010105061-A1,Autoimmune genes identified in systemic lupus erythematosus (sle) ,University Of Southern California,"Chaim O. Jacob, Raphael ZIDOVETZKI",2008-10-29,2009-10-29,2010-04-29,,https://patents.google.com/patent/US20100105061A1/en,https://patentimages.storage.googleapis.com/ad/24/56/121e5f1ec27329/US20100105061A1-20100429-D00000.png
US-2007037182-A1,Multiplex assays for inferring ancestry ,"Gaskin James Z, Thomas Matthew J, Frudakis Tony N, Shriver Mark D","James Gaskin, Matthew Thomas, Tony Frudakis, Mark Shriver",2002-05-28,2006-02-17,2007-02-15,,https://patents.google.com/patent/US20070037182A1/en,https://patentimages.storage.googleapis.com/f5/15/61/bfa8f5a8905b48/US20070037182A1-20070215-D00001.png
WO-2017214320-A1,"Bioinformatics systems, apparatus, and methods for performing secondary and/or tertiary processing ","Edico Genome, Corp.","Pieter Van Rooyen, Michael Ruehle, Rami Mehio, Gavin STONE, Mark Hahm, Eric Ojard, Amnon Ptashek",2016-06-07,2017-06-07,2017-12-14,,https://patents.google.com/patent/WO2017214320A1/en,
CN-113272912-A,Methods and apparatus for phenotype-driven clinical genomics using likelihood ratio paradigm ,杰克逊实验室,P·N·鲁宾逊,2018-10-22,2019-10-21,2021-08-17,,https://patents.google.com/patent/CN113272912A/en,https://patentimages.storage.googleapis.com/2f/1e/85/29f0d042fbfbf9/HDA0003125518050000011.png
WO-2018051072-A1,Methods and apparatus for identifying one or more genetic variants associated with disease in an individual or group of related individuals ,Genomics Plc,"Zhihao DING, Benjamin FROT, Luke JOSTINS, Gilean Mcvean, Michael Simpson, Susanne WELLER",2016-09-16,2017-09-12,2018-03-22,,https://patents.google.com/patent/WO2018051072A1/en,
US-2022359040-A1,Systems and methods for determining sequence ,Xgenomes Corp.,"Kalim Mir, Nicholas Boyd",2019-05-29,2020-05-27,2022-11-10,,https://patents.google.com/patent/US20220359040A1/en,https://patentimages.storage.googleapis.com/79/75/e0/c11599a05a4075/US20220359040A1-20221110-D00000.png
US-2020082913-A1,Systems and methods for determining sequence ,Xgenomes Corp.,"Kalim Mir, Nicholas Boyd",2017-11-29,2019-05-29,2020-03-12,,https://patents.google.com/patent/US20200082913A1/en,https://patentimages.storage.googleapis.com/98/98/6c/e1e9c336eee69a/US20200082913A1-20200312-D00000.png
JP-2025076479-A,Method for detecting genetic variations in highly homologous sequences by independent alignment and pairing of sequence reads - Patents.com ,ミリアド・ウィメンズ・ヘルス・インコーポレーテッド,"グローマン，ピーター, グールド，ジュヌビエーブ, マジー，デール",2018-07-27,2025-02-07,2025-05-15,,https://patents.google.com/patent/JP2025076479A/en,https://patentimages.storage.googleapis.com/b1/ae/99/fcf68e3fec217a/2025076479000004.png
CN-103843001-A,Processing and analysis of complex nucleic acid sequence data ,考利达基因组股份有限公司,"R.卓马纳克, B.A.彼得斯, B.G.科尔马尼",2011-04-14,2012-04-13,2014-06-04,,https://patents.google.com/patent/CN103843001A/en,https://patentimages.storage.googleapis.com/34/64/56/82eef372e94893/HDA0000437657270000011.png
KR-20200130165-A,Method for Diagnosing Dementia Based on TOP3B Gene Variants ,주식회사 엠제이브레인바이오,"이왕준, 정영희",2019-05-10,2020-05-07,2020-11-18,,https://patents.google.com/patent/KR20200130165A/en,https://patentimages.storage.googleapis.com/bb/63/76/95041600ef8f8f/pat00004.png
WO-2008002672-A2,"Targets for use in diagnosis, prognosis and therapy of cancer ",The Cleveland Clinic Foundation,"Charis Eng, Frank Weber",2006-06-28,2007-06-28,2008-01-03,,https://patents.google.com/patent/WO2008002672A2/en,
CN-114026647-A,Comprehensive detection of unicellular genetic structural variation ,"欧洲分子生物学实验室, 萨尔大学, 马克思-普朗克科学促进协会","贾恩·科贝尔, 艾希莉·桑德斯, 萨沙·迈尔斯, 大卫·波鲁斯基, 玛丽亚姆·加雷加尼, 托比亚斯·马歇尔",2019-04-12,2020-04-09,2022-02-08,,https://patents.google.com/patent/CN114026647A/en,https://patentimages.storage.googleapis.com/cb/45/47/6ebd3839b88308/220107113537.png
JP-2025026868-A,Systems and methods for mitigating correlated error events in variant calling - Patents.com ,"イルミナ インコーポレイテッド, Illumina Inc","エリック・ジョン・オジャード, Jon ojard Eric",2018-02-16,2024-10-30,2025-02-26,,https://patents.google.com/patent/JP2025026868A/en,
CN-115803461-A,Determining the risk of death of a virally infected subject ,英芙勒玛提克斯公司,"蒂莫西·斯威尼, L·布图罗维奇, 乌鲁斯·米迪克, 何玉东",2020-04-29,2021-04-29,2023-03-14,,https://patents.google.com/patent/CN115803461A/en,https://patentimages.storage.googleapis.com/bd/e0/2a/c34fe8f148281c/HDA0003918478420000011.png
GB-2615061-A,Next generation prenatal screening ,Congenica Ltd,"Morgan Watkinson-Powell Benjamin, lench Nicholas, Drury Suzanne",2021-12-03,2021-12-03,2023-08-02,,https://patents.google.com/patent/GB2615061A/en,
US-2008220977-A1,Computational strategy for discovering druggable gene networks from genome-wide RNA expression profiles ,Gni Ltd.,"Seiya Imoto, Satoru Miyano, Christopher Savoie, Cristin Print, David Stephen Charnock-Jones",2005-10-12,2006-10-11,2008-09-11,,https://patents.google.com/patent/US20080220977A1/en,https://patentimages.storage.googleapis.com/63/b2/85/b5b89d727617b8/US20080220977A1-20080911-D00000.png
US-2016283655-A1,Computation pipeline of location-dependent variant calls ,Sentieon Inc.,"Jun Ye, Wei Zhou, Luoqi Chen, Hanying Feng, Hong Chen, Xiaofeng Liu",2015-03-27,2016-03-24,2016-09-29,,https://patents.google.com/patent/US20160283655A1/en,https://patentimages.storage.googleapis.com/b7/53/b2/1e424eb3e9f5bf/US20160283655A1-20160929-D00001.png
EP-3797423-A1,System and method for integrating genotypic information and phenotypic measurements for precision health assessments ,"Cortechs Labs, Inc.","Nathan S. White, Chun C. FAN, Anders M. Dale",2018-05-21,2019-05-21,2021-03-31,,https://patents.google.com/patent/EP3797423A1/en,
WO-2019169007-A1,"Systems and methods for predictive network modeling for computational systems, biology and drug target discovery ","Arizona Board Of Regents On Behalf Of The University Of Arizona, Mount Sinai School Of Medicine","Rui Chang, Eric Schadt",2018-02-27,2019-02-27,2019-09-06,,https://patents.google.com/patent/WO2019169007A1/en,
US-2022151569-A1,System and Methods for Indicating Pre-Sympomatic Adverse Conditions in a Human ,The Government Of The United States As Represented By The Secretary Of The Army,"Jaques Reifman, Sidhartha Chaudhury, Chenggang Yu, Samantha L. Hornby",2020-11-13,2021-11-13,2022-05-19,,https://patents.google.com/patent/US20220151569A1/en,https://patentimages.storage.googleapis.com/31/6c/50/0b587080c3854a/US20220151569A1-20220519-D00000.png
WO-2012162660-A2,"Methods using dna methylation for identifying a cell or a mixture of cells for prognosis and diagnosis of diseases, and for cell remediation therapies ",Brown University,"Karl KELSEY, Eugene Andres HOUSEMAN, John WIENCKE, William P. ACCOMANDO, Jr., Carmen MARSIT",2011-05-25,2012-05-25,2012-11-29,,https://patents.google.com/patent/WO2012162660A2/en,
WO-2020081549-A1,Methods and materials for assessing and treating cancer ,"The Regents Of The University Of California, The Johns Hopkins University","Victor E. Velculescu, Robert B. SCHARPF, Eniko PAPP, Dorothy HALBERG, Dennis Slamon, Gottfried KONECNY",2018-10-15,2019-10-15,2020-04-23,,https://patents.google.com/patent/WO2020081549A1/en,
WO-2016172464-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Genepeeks, Inc.","Maxwell J. SILVER, Ari Julian SILVER, Lee M. Silver, Nigel Delaney",2015-04-22,2016-04-22,2016-10-27,,https://patents.google.com/patent/WO2016172464A1/en,
WO-2021229569-A1,Methods and systems for determining effects of nucleic acid editing ,Bar Ilan University,"Ayal HENDEL, Zohar Yakhini, Ido Amit",2020-05-11,2021-05-11,2021-11-18,,https://patents.google.com/patent/WO2021229569A1/en,
CN-110060738-A,Method and system based on machine learning techniques prediction bacterium protective antigens albumen ,中国人民解放军军事科学院军事医学研究院,"陈薇, 宰晓东, 徐俊杰, 殷瑛, 张军, 李汭桦",2019-04-03,2019-04-03,2019-07-26,,https://patents.google.com/patent/CN110060738A/en,
WO-2019047181-A1,"Method for genotyping on the basis of low-depth genome sequencing, device and use ",深圳华大生命科学研究院,"郭瑞东, 贾超",2017-09-08,2017-09-08,2019-03-14,,https://patents.google.com/patent/WO2019047181A1/en,https://patentimages.storage.googleapis.com/6c/5c/6a/72502c0574c4bb/PCTCN2017101128-appb-300001.png
CN-113453710-A,Vaccines and methods ,"剑桥大学的校长、教师和学者, 威斯敏斯特大学, 雷根斯堡大学","乔纳森·卢克·希尼, 西蒙·弗罗斯特, 拉尔夫·瓦格纳, 贝内迪克特·阿斯巴赫, 丽贝卡·金斯利, 爱德华·赖特",2018-09-28,2019-09-27,2021-09-28,,https://patents.google.com/patent/CN113453710A/en,https://patentimages.storage.googleapis.com/fe/30/46/d5dfeb664e67cc/HPA0000305311650000011.png
AU-2017201919-A1,Pathway recognition algorithm using data integration on genomic models (paradigm) ,The Regents Of The University Of California,"Stephen C. Benz, David Haussler, Joshua M. Stuart, Charles J. Vaske",2011-10-26,2017-03-21,2017-04-13,,https://patents.google.com/patent/AU2017201919A1/en,
WO-2023091316-A1,Methods and systems for accurate genotyping of repeat polymorphisms ,"Tempus Labs, Inc.","Gene SELKOV, Kurt Oliver Gaastra, Sean Allistair Irvine, Leonard Eric Trigg, Francisco Miguel DE LA VEGA",2021-11-19,2022-11-04,2023-05-25,,https://patents.google.com/patent/WO2023091316A1/en,
WO-2008017002-A2,Polymorphisms in genes affecting cns disorders and uses thereof ,The Ohio State University Research Foundation,"Wolfgang Sadee, David Saffen, Julia Pinsonneault, Audrey Papp, Ying Zhang, Jeong-Eun Lim, Danxin Wang",2006-08-01,2007-08-01,2008-02-07,,https://patents.google.com/patent/WO2008017002A2/en,
WO-2016183348-A1,"Methods, systems and devices comprising support vector machine for regulatory sequence features ",The Johns Hopkins University,"Michael Beer, Dongwon Lee",2015-05-12,2016-05-12,2016-11-17,,https://patents.google.com/patent/WO2016183348A1/en,
KR-20240049800-A,Co-occurrence of somatic mutations with abnormally methylated fragments ,"그레일, 엘엘씨","프라나브 팜짓 싱, 올리버 클로드 벤",2021-08-05,2022-08-04,2024-04-17,,https://patents.google.com/patent/KR20240049800A/en,https://patentimages.storage.googleapis.com/1f/45/ec/fd32ad46be172b/pct00073.png
CN-101365950-A,Methods and materials for identifying the origin of carcinomas of unknown primary origin ,维里德克斯有限责任公司,"Y·王, A·马祖姆德, D·塔兰托夫, T·贾特克, J·贝登",2005-09-19,2006-09-19,2009-02-11,,https://patents.google.com/patent/CN101365950A/en,https://patentimages.storage.googleapis.com/26/23/5e/d022509325c3b8/A200680043073E01521.png
US-11844666-B2,Classification of nucleic acid templates ,"Pacific Biosciences Of California, Inc.","Benjamin Flusberg, Jonas Korlach, Andrey Kislyuk, Stephen Turner, Jon Sorenson, Kevin Travers, Cheryl Heiner, Austin B. Tomaney, Patrick Marks, Dale Webster, Jeremiah Hanes",2008-12-11,2023-03-23,2023-12-19,2023-12-19,https://patents.google.com/patent/US11844666B2/en,https://patentimages.storage.googleapis.com/ad/80/42/df495657de4304/US11844666-20231219-D00001.png
US-2022367003-A1,Method for determining fetal nucleic acid concentration and fetal genotyping method ,Bgi Shenzhen,"Ruoyan CHEN, Ya GAO, Jinjin Xu, Fengxia SU, Yu Lin, Xin Jin, Fang Chen",2020-01-17,2022-07-15,2022-11-17,,https://patents.google.com/patent/US20220367003A1/en,https://patentimages.storage.googleapis.com/34/eb/44/f68e1e091d410e/US20220367003A1-20221117-D00000.png
WO-2015100257-A1,Methods and assays for determining reduced brca1 pathway function in a cancer cell ,The General Hospital Corporation,"Dennis Sgroi, Ryan P. MCMULLIN, Ben WITTNER, Sridhar Ramaswamy",2013-12-23,2014-12-22,2015-07-02,,https://patents.google.com/patent/WO2015100257A1/en,
US-8497066-B2,DNA methylation based test for monitoring efficacy of treatment ,Rush University Medical Center,"Victor Levenson, Anatoliy Melnikov, Roumen Balabanov, Dusan Stefoski",2008-12-04,2009-12-04,2013-07-30,2013-07-30,https://patents.google.com/patent/US8497066B2/en,https://patentimages.storage.googleapis.com/d9/90/ae/c2ac2ca9bd3cc5/US08497066-20130730-D00001.png
KR-20230042380-A,A highly sensitive method for detecting cancer DNA in a sample ,이니바타 엘티디.,"말콤 페리, 조반니 마르시코, 로버트 오스본, 닛잔 로젠펠드, 팀 포슈",2020-08-05,2021-08-05,2023-03-28,,https://patents.google.com/patent/KR20230042380A/en,https://patentimages.storage.googleapis.com/0f/cb/f7/7e3558b2641e37/pct00001.png
WO-2012135657-A2,"Compositions and methods for diagnosis, preventing and treating intracranial aneurysms ",Yale University,"Richard Lifton, Murat Gunel",2011-03-31,2012-03-30,2012-10-04,,https://patents.google.com/patent/WO2012135657A2/en,
EP-3146076-A2,Gene expression profiles associated with sub-clinical kidney transplant rejection ,"The Scripps Research Institute, Northwestern University","Daniel Salomon, John FRIEDEWALD, Sunil KURIAN, Michael Abecassis, Steven Head, Phillip Todd ORDOUKHANIAN",2014-05-22,2015-05-22,2017-03-29,,https://patents.google.com/patent/EP3146076A2/en,
US-2024209437-A1,Systems and Methods for Quantification of Donor-Derived Cell-Free DNA ,The Board Of Trustees Of The Leland Stanford Junior University,"Iwijn De Vlaminck, Eilon Sharon, Jonathan Pritchard, Stephen R. Quake, Hannah Valantine, Kiran Khush",2017-04-04,2023-11-27,2024-06-27,,https://patents.google.com/patent/US20240209437A1/en,https://patentimages.storage.googleapis.com/a5/49/a0/9f87105e3e563b/US20240209437A1-20240627-D00000.png
WO-2019200398-A1,Ultra-sensitive detection of cancer by algorithmic analysis ,"Dana-Farber Cancer Institute, Inc.",Scott L. Carter,2018-04-13,2019-04-15,2019-10-17,,https://patents.google.com/patent/WO2019200398A1/en,
US-10424395-B2,Computation pipeline of single-pass multiple variant calls ,Sentieon Inc.,"Jun Ye, Wei Zhou, Luoqi Chen, Hanying Feng, Hong Chen, Xiaofeng Liu",2015-03-27,2016-03-24,2019-09-24,2019-09-24,https://patents.google.com/patent/US10424395B2/en,https://patentimages.storage.googleapis.com/7b/49/30/9105d012e8939f/US10424395-20190924-D00001.png
SG-176818-A1,Method of determining response to treatment with immunomodulatory composition ,"Univ Sydney, Western Sydney Local Health Network","Jacob George, David Booth, Vijayaprakash Suppiah, Graeme Stewart",2009-06-15,2010-06-09,2012-01-30,,https://patents.google.com/patent/SG176818A1/en,
US-2019198134-A1,Systems and methods for snp characterization and identifying off target variants ,"Affymetrix, Inc.","Hong Gao, Ali Pirani, Teresa Webster, Mei-Mei Shen",2013-03-15,2018-11-20,2019-06-27,,https://patents.google.com/patent/US20190198134A1/en,https://patentimages.storage.googleapis.com/43/86/03/66124ccfa39c8a/US20190198134A1-20190627-D00000.png
US-2014019109-A1,Allelic determination ,"Gilean McVean, Stephen James Leslie, Peter James Donnelly","Gilean McVean, Stephen James Leslie, Peter James Donnelly",2007-06-15,2013-05-10,2014-01-16,,https://patents.google.com/patent/US20140019109A1/en,https://patentimages.storage.googleapis.com/50/fd/dd/5d6227fbbb8f13/US20140019109A1-20140116-D00000.png
WO-2021046461-A1,Methods of analyzing genetic variants based on genetic material ,"Fabric Genomics, Inc.",Mark Yandell,2019-09-05,2020-09-04,2021-03-11,,https://patents.google.com/patent/WO2021046461A1/en,
ES-2964691-T3,Method implemented by computer and device to analyze genetic data ,Genomics Plc,"Michael Weale, Vincent Yann Marie Plagnol, Rachel Moore, Daniel Wells, Priyanka Seth, Duncan Palmer",2021-10-12,2022-10-05,2024-04-09,2024-04-09,https://patents.google.com/patent/ES2964691T3/en,
CA-2677339-A1,Method of diagnosing a neurodegenerative disease ,"Powmri Limited, Peter Schofield, John Kwok, Agnes Luty","Peter Schofield, John Kwok, Agnes Luty",2007-02-08,2008-02-08,2008-08-14,,https://patents.google.com/patent/CA2677339A1/en,
